StrongNumberX1	StrongNumberX2	Distance
H8513	G5196	0.823028673835125
H8513	G1422	0.645833333333333
H8513	H7451	0.75852377642952
H8513	G5467	0.684386200716846
H8513	G318	0.673560898480777
H8513	H6887	0.776852305031843
H8513	G1423	0.672008547008547
H8513	G2347	0.527267668504778
H8513	H3517	0.693162393162393
H8513	G3449	0.679398148148148
H8513	H7451b	0.808836985796723
H8513	G3804	0.742219399477464
H8513	G2873	0.779998565691337
H8513	G3636	0.673937289562289
H8513	H6869	0.5155595731932719
H8513	H5999	0.649403036447312
H8513	H4712	0.797275641025641
H8513	H6031	0.790449633605084
H8513	H1943	0.818164488017429
H8513	H6695	0.76474358974359
H8513	G2346	0.791255329246434
H371	G3762	0.557408493900569
H371	G2119	0.698584905660377
H371	H1584	0.74660409035409
H371	G2147	0.82022868145607
H371	G5100	0.784634766481792
H371	A383	0.420634920634921
H371	H2640	0.70659296420166
H371	H3605	0.807858459142118
H371	H3426	0.676874688625601
H371	H1886b	0.721181036414092
H371	H1504	0.773717948717949
H371	G552	0.807407407407407
H371	H194	0.810196143101239
H371	G3763	0.577884615384615
H371	G3361	0.583163920326387
H371	H6743	0.816337274645876
H371	G178	0.8225
H371	G263	0.8125
H371	G22	0.788095238095238
H173	H172	0.720734585000513
H173	H7425	0.815451388888889
H2490a	G3958	0.821326943158793
H2490a	H5365	0.794076755615661
H2490a	H2873	0.763178475984905
H2490a	G5407	0.71587544930284
H2490a	G1315	0.751807707291827
H2490a	A6992	0.8001462515526711
H2490a	H4273	0.819715447154472
H2490a	H4251	0.788034188034188
H2490a	H6481	0.74219742675625
H2490a	G3468	0.726016260162602
H2490a	G615	0.559431988457155
H2490a	G337	0.742930392458694
H2490a	G74	0.786263550135501
H2490a	H5221	0.606737341275176
H2490a	H2026	0.578375867414108
H2490a	G4044	0.5107001497646561
H2490a	H4191	0.818106496948808
H2490a	G1574	0.7359541359541359
H2490a	G5135	0.725675978912243
H2490a	H2944	0.609775641025641
H2490a	G984	0.819444444444444
H2490a	G5134	0.72387950802585
H2490a	G4969	0.7493581141528
H2490a	H2498a	0.730954410749807
H2490a	A2257	0.714019726247987
H2490a	H6991	0.628344017094017
H2490a	H4094	0.792361111111111
H2490a	H6482	0.6426149034034629
H2490a	G928	0.822872574955908
H2490a	H1856	0.449767032281077
H2490a	H3511	0.8086622807017541
H2490a	H7527	0.58573717948718
H2490a	H5344	0.647537228312082
H2490a	H7819	0.780170267178141
A3702	G3126	0.822530864197531
A3702	G3588	0.827776712083826
A3702	G2773	0.794923840609275
A3702	H6885	0.7652777777777779
A3702	H2742	0.805228758169935
A3702	G696	0.167388167388168
A3702	A1722	0.547794117647059
A3702	H6306	0.766025641025641
A3702	G5365	0.820412112932605
A3702	H3701	0.292072073304861
A3702	G5553	0.606900890437476
A3702	G5366	0.814902630858652
A3702	H4362	0.800595238095238
A3702	H6306a	0.822916666666667
A3702	H6302	0.813131313131313
A3702	G5536	0.776957070707071
A3702	G693a	0.623366013071895
A3702	G4001	0.733302808302808
A3702	H2091	0.691683757261879
A3702	G2855	0.822290100250627
H5934	H7839	0.720833063925169
H5934	H5290	0.769971348096348
H5934	H2209	0.800065876152833
H5934	H3208	0.496329627840161
H5934	H6812	0.719822143852316
H5934	H5271a	0.61852904040404
H5934	H979a	0.7665945165945171
H5934	G3503	0.697147950089127
G2794	H3709	0.802023507160049
G2794	G3851a	0.474460784313726
G2794	G5467	0.517045454545455
G2794	G2793	0.282221732779133
G2794	H7993	0.784047498835047
G2794	H7760	0.818007598301133
G2794	H2849	0.304232026143791
G2794	H6148	0.72254394967227
G2794	G5082	0.571709131032901
G2794	H5048	0.809124022420055
G2368	H3828	0.542491124323918
G2368	G3031	0.620248538011696
G2368	H7544	0.571180555555556
G2368	H5561	0.647133858096973
G2368	A5208	0.659793083900227
G2368	G3395	0.721401515151515
G2368	H4842	0.796430049078354
G2368	G759	0.583333333333333
G2368	H4196	0.8251718444466229
G2368	G298a	0.741203703703704
G2368	H7547	0.631578947368421
G2368	G2369	0.405637254901961
G2368	H7543	0.809133715200788
G2368	H6988	0.307291666666667
G2368	G2370	0.289141414141414
G2368	H81	0.680555555555556
G2368	G2379	0.757159221076747
G2368	H2553	0.497936972059779
H4159	H6383	0.748634557259011
H4159	G2297	0.442992618194231
H4159	G2285	0.808266675908597
H4159	G2295	0.752924197386772
H4159	H6381	0.631349090275633
H4159	H6382	0.425136246064585
H4159	H4652	0.790288163461941
H4159	H226	0.284967920957303
H4159	G5059	0.355637197099715
H4159	G1411	0.790163365099292
H4159	G2296	0.795580153836411
H4159	A8540	0.394732490949596
H4159	H4659a	0.798254003316098
H7998	G18	0.7964541385384321
H7998	G5223	0.716571235250212
H7998	H7075	0.768358567103703
H7998	H961	0.255175641345413
H7998	H4455	0.297909755118101
H7998	H962	0.43340136976141
H7998	H5706	0.329530901470944
H7998	H1215	0.613583020477272
H7998	H8154	0.602456705595674
H7998	H1497	0.730641995911204
H7998	H3520	0.8168634934072661
H7998	G4632	0.791806430282198
H7998	G162	0.792434817887876
H7998	H5504	0.817503790174241
H7998	H4685a	0.8232099951074
H7998	G1283	0.791777421386715
H7998	H7997	0.472218678312152
H7998	H4686	0.7733263163626229
H7998	H8155	0.583683986970965
H7998	H5233	0.7991661759879251
H7998	H272	0.823860494969531
H7998	G2344	0.801351524960608
H7998	G1829	0.817645908966191
H7998	H7628	0.826874690813166
H7998	H1952	0.799217973741868
H7998	G205	0.470630996960346
H7998	H1499	0.826129148629149
H7998	G2933	0.788836154514467
H7998	H4933	0.441131030495442
H5493	G3895	0.826444095705142
H5493	H5674	0.658875234891612
H5493	G3845	0.759903533503005
H5493	G1537	0.7802869870125561
H5493	H1540	0.751656604034136
H5493	H6565	0.8074227727343271
H5493	G1562	0.802172328957601
H5493	H6584	0.815445195218192
H5493	H7368	0.599364279449275
H5493	H5375	0.76456396411301
H5493	G1525	0.748799506528383
H5493	H7503	0.753555872202358
H5493	G360	0.784038737976026
H5493	H4414	0.828848937319121
H5493	H5203	0.727325534890149
H5493	H235	0.779730720227115
H5493	H1972	0.820378582973017
H5493	H7953	0.816349983728652
H5493	G1316	0.720656242466281
H5493	H3947	0.668058575728677
H5493	G1498	0.829684263291076
H5493	H5186	0.697291370596092
H5493	H5253	0.789239940229714
H5493	H6267	0.776866195899042
H5493	G1831	0.695590789425366
H5493	H3868	0.770979440514059
H5493	G851	0.675527013362293
H5493	H2559	0.714201907223469
H5493	G1808	0.724839011377182
H5493	H5265	0.717856660511237
H5493	G1607	0.791906614542509
H5493	G525	0.819805948646346
H5493	G1826	0.7111299387790589
H5493	H1556	0.702677413402876
H5493	H3986	0.826199733407623
H5493	G555	0.709292511516888
H5493	G4724	0.75976741658974
H5493	H5437	0.693242371061574
H5493	H3772	0.633514061987361
H5493	G1339	0.803907351339001
H5493	H2186	0.666484410193607
H5493	H7426	0.787939398710423
H5493	H6605	0.796379708850558
H5493	G593	0.779458485208569
H5493	H5486	0.784632908207327
H5493	G672	0.700024927178141
H4284	G5426	0.730521644711279
H4284	H8458	0.829501137087914
H4284	H5475	0.795887128452461
H4284	H1900	0.819690035062964
H4284	H2803	0.502876449483562
H4284	H2162	0.56813409275446
H4284	H3336	0.733036054362992
H4284	A7476	0.604866555823828
H4284	G1271	0.72974476435182
H4284	G3563	0.763727117815081
H4284	G1012	0.604668418432814
H4284	H5779	0.783932232550313
H4284	G1270	0.595273832366804
H4284	H2161	0.530432193663786
H4284	H3335	0.829005521329409
H4284	H696	0.829588651003322
H4284	H2154	0.801160166978362
H4284	G5427	0.759020499953845
H4284	G3053	0.642173865966705
H4284	G2307	0.786760671757712
H4284	H6098a	0.660295189150524
H4284	H2790	0.770098725951965
H4284	H5587a	0.766615001085445
H4284	H7454	0.568801655493491
H4284	G1761	0.523986854797043
H4284	G1106	0.8026972244307879
H4284	H4209	0.516076240230643
H4284	H2810	0.7887425020473789
H4284	G1963	0.688856920184081
H4284	G1917	0.675491030501238
H4284	H4633	0.758623530562241
H4284	H1870	0.826949907239163
H4284	G4945	0.799270920099881
H4284	G1013	0.70737975262955
H4284	H2665	0.60097400562133
H4284	A2031	0.775673973604336
H4284	H2808	0.643987378224763
H4284	H4156	0.685460848409154
H4284	A7712	0.826722745520453
H4284	H6250	0.562773104982196
H4284	G3540	0.624991745380489
H4284	H2803a	0.775310060518428
G2146	G18	0.821127970226167
G2146	H4315	0.804166666666667
G2146	H6266	0.740909090909091
G2146	G820	0.805924185463659
G2146	G1925	0.809188034188034
G2146	G2908	0.792857142857143
G2146	G2909	0.790765765765766
H635	H3324	0.812692415337252
H635	H3325	0.818395407388115
H635	H6281	0.810555555555556
H635	A5831	0.80310275456515
H635	H3505	0.820215347285411
H3637	H2617a	0.68525304294494
H3637	H2781	0.523164556340652
H3637	G3681	0.7077542316377819
H3637	H3639	0.361494247813371
H3637	H2778	0.675169902719192
H3637	H937	0.806589591959887
H3637	G153	0.562613365497191
H3637	H954	0.388899524856454
H3637	H5034a	0.787209557733253
H3637	G2617	0.421302342029102
H3637	H7036	0.485490375478157
H3637	H955	0.516524804790839
H3637	G818	0.6746763228703599
H3637	G808	0.789866466654833
H3637	G1788	0.716167638346247
H3637	G3680	0.746400804002685
H3637	G3059	0.716611866826621
H3637	G5013	0.807381964857999
H3637	G1796	0.821542182320809
H3637	G5195	0.723613801232304
H3637	G819	0.620202693601977
H3637	H3640	0.703603375734244
H3637	G150	0.774862064150489
H3637	G152	0.693644163126791
H3637	H7022	0.708519055362538
H3637	G3856	0.725128241026306
H3637	H2616a	0.77890748918925
G2202	H2256	0.767858994534719
G2202	H5688	0.7187639671046751
G2202	H4340	0.694114516815666
G2202	G4079	0.438492063492063
G2202	H4147a	0.77473716759431
H3867a	H2326	0.779134512830165
H3867a	H5670	0.42496933898915
H3867a	G1155a	0.336942431356538
H3867a	H4874	0.613448560920471
H3867a	H4859	0.643585197308602
H3867a	G5533	0.773442445443945
H3867a	G1157a	0.760060911073009
H771	H709a	0.828024125042474
H771	H6200	0.8286206610197639
H771	H774	0.817941317941318
H771	H770	0.760802469135803
H771	H6034	0.8155407626561469
H771	H709	0.829880465750031
H771	H94	0.8002002002002
H4124	H4125	0.208380081030527
H4124	H3097	0.809436125314504
H4124	H6355	0.760320425019715
H4124	H7024b	0.634398865579142
A3744	G2783	0.697002923976608
A3744	H3982	0.765873015873016
G5131	G2055	0
G5131	G2056	0.215598290598291
G5131	H352	0.754014077712208
G5131	A5796	0.196651126651127
G5131	H3523	0.782088122605364
G5131	H6629	0.73579142849529
G5131	H8163a	0.446637359180238
G5131	H7716	0.681797369297369
G5131	H2169	0.748203054806828
G5131	H8166	0.214389093493571
G5131	H1429	0.248626373626374
G5131	H8163b	0.3381467249347
G5131	H6260	0.422946600385625
G5131	G122	0.0568181818181818
H5359	G1558	0.809291048235092
H5359	H3947	0.795158476022285
H5359	H7966	0.698173170231994
H5359	H5414	0.822068812728537
H5359	H5358	0.222158224062228
H5359	H7589	0.744987615721404
H5359	H8011	0.703422111569645
H5359	G468	0.828321235929932
H5359	H8005	0.651044747126837
H5359	H7999	0.760489036100117
H5359	G1362	0.828035968660969
H5359	H1578	0.696743135536239
H5359	G1557	0.443208857453603
G191	A8086	0.331129826845367
G191	H7181	0.670478443351785
G191	H3045	0.7355011639007411
G191	G917	0.808835835258261
G191	G832	0.822228927492609
G191	G2727	0.690839316306559
G191	H8085	0.370040780927779
G191	H413	0.760132180166288
G191	G4257	0.490710258978563
G191	H6030	0.767567044538666
G191	G1873	0.632367756742646
G191	G1522	0.344789593252521
G191	G1097	0.819932791282152
G191	H7182	0.806755366641672
G191	G3878	0.621274710703023
G191	H241	0.466916397012862
G191	H8088	0.5311181191394641
G191	G1874	0.753996216820273
G191	G1492	0.795223599028074
G191	G189	0.422395401301504
G191	H238	0.683829273839665
G5003	H8589	0.706313131313131
G5003	H7451	0.824620422974481
G5003	H6087a	0.793228128581963
G5003	H3015	0.717935481431057
G5003	H5136	0.824603174603175
G5003	G3076	0.717815420282821
G5003	G4036	0.80626102292769
G5003	H7115	0.746338383838384
G5003	H17	0.70006105006105
G5003	H4472	0.727777777777778
G5003	H7052	0.785416666666667
G5003	H6869	0.800244003308519
G5003	H5999	0.807715054883393
G5003	H4786	0.816783216783217
G5003	G5005	0.787649572649573
G5003	H4787	0.720634920634921
G5003	H4470	0.591666666666667
G5003	H6094	0.749881436314363
G5003	H8424	0.611904761904762
G5003	H4843	0.734344700134174
G5003	H5112	0.769444444444444
G5003	H7879	0.799767939845926
H5051	H925	0.584552099946837
H5051	H2094	0.631938349007314
H5051	G5458	0.561835157067942
H5051	H219	0.636315961513732
H5051	H2892a	0.604569350796972
H5051	G5457	0.5537066075659089
H5051	G2017	0.749677938808374
H5051	G1306	0.753007835244677
H5051	G2989	0.658300542474854
H5051	A5094b	0.745579870350513
H5051	G5338	0.608818958818959
H5051	G1584	0.655965798334219
H5051	H5264	0.818149350649351
H5051	H2096	0.429019339246612
H5051	H7160	0.746624287128707
H5051	G5474	0.829317741082447
H5051	H1926	0.815111844854492
H5051	G4744	0.77458128386921
H5051	H6643	0.791498675736097
H5051	H3851	0.791199320392869
H5051	H2225	0.734476219361067
H5051	H5340	0.8083407605466429
H5051	H2892	0.818676276341384
H5051	G2014	0.775307758247391
H5051	G2986	0.6668192250192559
H5051	G796	0.810605862840026
G589	G3593	0.723685588604943
G589	G1831	0.782085556036663
G589	H7350	0.814853717216883
G589	H5265	0.810477893171364
G589	G4198	0.703899351232357
G589	H1980	0.73918026139709
G589	A236	0.8164200165980769
G589	G5217	0.725313620071685
G589	A7352	0.809241854636591
G589	H204	0.827380952380952
G589	G4313	0.800144818463784
G589	G3855	0.7595576559602319
G589	G3978	0.829592304468542
G589	H3318	0.772184670893475
G589	G565	0.750404888108963
G589	G590	0.465908299789879
G589	G3597	0.742294919796444
G589	H4109	0.792289886039886
G589	H6805	0.827281746031746
G589	G4281	0.817589111668059
H4013	H5797	0.685174455710999
H4013	H4694	0.23410587639311
H4013	H4679	0.456888169902107
H4013	H1219b	0.769476372924649
H4013	G4172	0.821570293501523
H4013	H4686a	0.483138387423992
H4013	H5794	0.829316959004459
H4013	H488a	0.681143478953971
H4013	H7151	0.758741619762718
H4013	H4526	0.7178315115681611
H4013	H1002	0.704337998391396
H4013	G3794	0.600837602881707
H4013	H1785	0.8274468896516139
H4013	H4692a	0.184314095707215
H4013	H975	0.814168391938248
H4013	H6076a	0.808635960628367
H4013	H4407	0.783615902501351
H4013	G793	0.822126619253238
H4013	H1208	0.358856784821067
H4013	H6877	0.764829653890241
H4013	H1003	0.689019643337794
H4013	H4026	0.795201390599276
H4013	H5892	0.643361963150718
H4013	H1225	0.468967302055209
H4013	H2634	0.813828106227114
H4013	H4581	0.500166300339404
H4013	H803a	0.7560282331511839
H4013	H759	0.607785534644015
H4013	H4674	0.784252067035816
H4013	G1991	0.710306553911205
H4013	G4731	0.8289251351781169
H4013	H2426	0.774044766644806
G1015	G3714	0.673611111111111
G1015	H8205	0.778634278808414
G1015	H7413	0.8270132288990329
G1015	H6076a	0.485645743145743
G1015	H8510	0.806546558017146
G1015	H2022	0.697138727056853
G1015	G3735	0.742219654183516
G1015	H1389	0.372374977012316
H3646	G2951	0.486032863849765
H3646	G432	0.596093226022804
H3646	H4840	0.81712962962963
H3646	H7100	0.705555555555555
H5710a	G5558	0.461753524253524
H5710a	H3803b	0.816765209428253
H5710a	H3947	0.786731991335293
H5710a	G294	0.802929015429015
H2534a	H2734	0.816181848682919
H2534a	H2194	0.805363971500469
H2534a	H3708	0.738913631824837
H2534a	G1511	0.815606725146199
H2534a	A2528	0.643233618233618
H2534a	A7108	0.797023809523809
H2534a	G4337	0.814983476668259
H2534a	H639	0.66442335980022
H2534a	A7265	0.802777777777778
H2534a	G2372	0.555779413239091
H2534a	G2468	0.825
H2534a	H2740	0.71156676818014
H2534a	G5600	0.820940170940171
H2534a	G2373	0.776010101010101
H2534a	G5607	0.824783526158772
H2534a	H2750	0.767811355311355
H2534a	G2277	0.781746031746032
H2534a	H5892a	0.727579365079365
H2534a	G2258	0.79021913995044
H2534a	G2076	0.820671878972794
H2534a	G2252	0.731182795698925
H2534a	A7109	0.433333333333333
H2534a	G2077	0.784356725146199
H2534a	G2071	0.813143354526188
H2534a	H7110	0.493909000255816
H2534a	H599	0.788452380952381
H2534a	H7107	0.749711710153977
G1311	H3518	0.827229532163743
G1311	H3631	0.790145148968678
G1311	G1312	0.535175736961451
G1311	G3075	0.7766666666666669
G1311	G853	0.710345417236662
G1311	H3832	0.808333333333333
G1311	H8047	0.803034282721389
G1311	H3617	0.645012258962095
G1311	H6555	0.819341010729011
G1311	G179	0.824007936507936
G1311	H6658a	0.409188034188034
G1311	H6365	0.825
G1311	G861	0.70253884572697
G1311	G622	0.64347530861821
G1311	H4114	0.820679012345679
G1311	H2041	0.794722222222222
G1311	H5420	0.7707417582417579
G1311	H1104	0.803332245632068
G1311	H5255	0.794151371437957
G1311	H1822	0.8125
G1311	H13	0.803888888888889
G1311	H2256b	0.781289469192695
G1311	G4938	0.650864197530864
G1311	H2763a	0.710021325525941
G1311	H1105a	0.584961685823755
G1311	H4868	0.824109686609687
G1311	A2255	0.297255720470006
G1311	H2040	0.712543971253605
G1311	G3639	0.617261904761905
G1311	H8076	0.789133986928105
G1311	A2718	0.389755460588794
G1311	G2654	0.810555555555556
G1311	G4485	0.720138888888889
G1311	G1294	0.758056322367917
G1311	H7703	0.5779283605862791
G1311	H3582	0.82685734969806
G1311	A5642a	0.456517094017094
G1311	G396	0.645634920634921
G1311	H5422	0.731469206035208
G1311	H7567	0.4536866359447
G1311	G2692	0.7375
G1311	H5221	0.826621999106084
G1311	H5362	0.7949247066362291
G1311	H4288	0.72383662547214
G1311	H7489a	0.72637987012987
G1311	A4049	0.583051824718491
G1311	G862	0.751941930618401
G1311	H7722a	0.6696402433918091
G1311	H1826b	0.790740740740741
G1311	H1942a	0.755549054281306
G1311	H6	0.674742040613405
G1311	H3615	0.7909667832514951
G1311	H3807	0.789055632741274
G1311	H4229	0.748387783418154
G1311	H7670	0.703482404692082
G1311	G2050	0.73929358260158
G1311	H4135a	0.750215102534499
G1311	G355	0.574116161616162
G1311	H2589	0.795983877233877
G1311	G5356	0.462096774193548
G1311	G3089	0.7771767026739
G1311	H5595	0.792427099044746
G1311	G96	0.787839283959974
G1311	G2506	0.57718253968254
G1311	G4199	0.789141414141414
G1311	G2647	0.612373402953826
A2816	G4652	0.29104938271605
A2816	G2931	0.544444444444445
A2816	G4653	0.125408496732026
A2816	H380a	0.744791666666667
A2816	G4654	0.815821256038647
H6284	G1290	0.723532308904649
H6284	H5408	0.782225795145172
H6284	H915	0.811111111111111
H6284	H7376	0.824162487575675
H6284	G2801	0.784127211544113
H6284	H2193	0.779545454545455
H6284	H6582	0.7790013227513231
H6284	H1915	0.790384615384615
H6284	H6327	0.604426800578772
H6284	G1371	0.792391304347826
H6284	H8600	0.546398046398046
H6284	G3039	0.818120675620676
H6284	A1855	0.803425536881419
H6284	H967	0.690873015873016
H6284	H2219	0.699754634627923
H6284	G4917	0.740694993412385
H6284	A921	0.750160256410256
H6284	H3807	0.787076788450627
H6284	H4135a	0.767098506069094
H6284	H5310	0.787602964515517
H6284	H5409	0.778818290882244
H6284	H8158	0.805848930481283
H6284	H6385	0.7154486331569671
H6284	H1333	0.719852941176471
H6284	G1287	0.644985726178851
H6284	H6335	0.755339105339105
H6284	H6327a	0.7972203217174481
H6284	H4386	0.820138888888889
H6284	H5486	0.807401648481005
H6284	H6979a	0.814356756790967
H6284	H1633	0.758820346320346
G2486	G3702	0.579365079365079
G2486	G3795	0.513888888888889
G2486	H4365	0.669484986977247
G2486	G2785	0.198076923076923
G2486	H8577	0.786494061494062
G2486	G232	0.513888888888889
G2486	H1770	0.711507936507936
G2486	H1729	0.560363247863248
H28	H36	0.779693486590038
H28	H146	0.755982905982906
H28	H49	0.806661138750691
H28	A144	0.826515151515152
H28	H51	0.788600288600289
H28	H6300	0.822044334975369
H28	H59	0.8129113433991479
H28	H21	0.758280922431866
H28	H42	0.816704459561602
H28	H45	0.798117789921069
H28	H743	0.7936507936507941
H28	H26	0.805902777777778
H28	H5711	0.755621693121693
H28	H5718	0.7666666666666671
H28	H29	0.762935323383085
H28	H5853	0.823762096489369
H28	H37	0.79466966966967
H28	H41	0.777292152292152
H28	H6305a	0.826023391812866
H28	H48	0.7666666666666671
H28	H50	0.775657336726039
H28	H1150	0.803310502283105
H28	H5653	0.566448412698413
H28	G559	0.80530303030303
H28	G675	0.790895061728395
H28	H128	0.7666666666666671
H28	H3935	0.825320512820513
H28	H5718a	0.7666666666666671
H28	H5072	0.7962962962962959
H28	G7	0.811507936507937
H28	H38	0.777777777777778
H28	H52	0.777777777777778
H28	G8	0.782838983050847
H28	G825	0.80530303030303
H28	H44	0.826205450733753
H28	H22	0.785714285714286
H28	H6301	0.825285714285714
H28	H30	0.777777777777778
H28	H23	0.78484623015873
H28	G10	0.815217391304348
H28	H27	0.777777777777778
H28	G98	0.829398708635997
H28	H29a	0.7666666666666671
H28	H32a	0.795531400966184
G1934	H2470a	0.75107118146554
G1934	G2614	0.809757834757835
G1934	H185	0.826195866713108
G1934	H1239	0.573576154680806
G1934	H8669	0.8299063696323969
G1934	H1245	0.483251018780594
H5493	H5127	0.828183927504896
H5493	H413	0.728375034219954
H5493	G4198	0.732375999296776
H5493	H5472	0.677472702347295
H5493	H7673	0.693540412745496
H5493	G1581	0.812871397529355
H5493	H1644	0.737511036345008
H5493	H5927	0.77374941254012
H5493	H1980	0.67113554858755
H5493	G577	0.789678481917081
H5493	H7788	0.821328791273095
H5493	H3582	0.808194157167898
H5493	H1197a	0.737187340580394
H5493	G868	0.702221586743889
H5493	G5298	0.71682433253252
H5493	G337	0.791509618589293
H5493	H408	0.7570597627530971
H5493	H5239	0.783422989912116
H5493	G1593	0.731359493925861
H5493	H7971	0.757846690720686
H5493	G114	0.82844962657985
H5493	H5080	0.810197334928549
H5493	G5217	0.726955968329229
H5493	H7847	0.704164124622921
H5493	H10a	0.82947503698984
H5493	H871a	0.819830246827554
H5493	H5423	0.804095961157811
H5493	G576	0.77627332929153
H5493	H3249	0.608456011094434
H5493	G208	0.827973922834175
H5493	H914	0.820862157935654
H5493	H7993	0.823354754883624
H5493	H5337	0.787735111360361
H5493	G1831a	0.686804997475537
H5493	G579	0.814284496903207
H5493	H5921	0.822446608528804
H5493	G3331	0.822937591231175
H5493	H622	0.780799707450036
H5493	G3346	0.664154951627669
H5493	H3014	0.703768090811999
H5493	H6	0.7566140678620989
H5493	H4229	0.80713912731594
H5493	A7352	0.722681721159505
H5493	A5709	0.580433975077288
H5493	G1531	0.7832635766611939
H5493	H6852	0.734065081819551
H5493	G867	0.7330229006822579
H5493	G4881	0.829057374500865
H5493	G4762	0.794982620905524
H5493	A5111	0.795864618366948
H5493	G4014	0.729147839257213
H5493	H4135a	0.758296517542381
H5493	H3381	0.720656577697663
H5493	G1994	0.809773953969097
H5493	G1524	0.8051329478034041
H5493	H2502	0.72155024934939
H5493	G3332	0.703963548317639
H5493	G1977	0.825612216451966
H5493	G568	0.824622473849337
H5493	G620	0.792149696500144
H5493	H7311	0.798700517874214
H5493	G3327	0.723596714409056
H5493	G609	0.81885588465681
H5493	H268	0.8120429087027
H5493	G648	0.812271516674635
H5493	A4481	0.806344008710847
H5493	G3089	0.77005938104608
H5493	H5595	0.816584111999363
H5493	H5710	0.826353639619922
H5493	H7725	0.605937263350077
H5493	A409	0.797051743305877
H5493	H1629	0.791756453254323
H5493	G1578	0.634998865275467
H5493	H5077	0.727565311786707
H5493	G115	0.692093806367402
H5493	H7846	0.785853045784271
H5493	G659	0.69793161849736
H5493	G1519	0.7936606688266939
H5493	G575	0.728351777749878
H5493	H5800a	0.811143176879369
H5493	H3318	0.664328890881727
H5493	G1529	0.80845761130468
H5493	G645	0.80008611954397
H5493	G683	0.788267363513088
H5493	G565	0.682692071158415
H5493	H4878	0.751144469726064
H5493	G649	0.828775702602519
H5493	G1459	0.794892348970013
H5493	H3987	0.828892799137057
H5493	G4206	0.794253311798534
H5493	H1639	0.7624255610012139
H5493	H8456	0.798899889522583
H5493	G402	0.702107940843729
H5493	G1553	0.802758117709402
G5003	H3511	0.756481481481481
G5003	G4818	0.7082729468599031
H8237	H6898	0.802701465201465
H8237	H5520	0.7837753127375769
H8237	G4636	0.507972582972583
H8237	H2646	0.828077507598784
H7152	G2469	0.822438672438672
H7152	H2696a	0.516063229699593
H6469	H6432	0.822916666666667
H6469	H6421	0.8252442002442
H5878	H1543	0.802420831061451
H5878	H2733	0.787851037851038
H5878	H2033	0.77718715393134
H5878	H4002	0.690303831970499
H5878	H4599	0.685079365079365
H5878	H5033	0.7988387021475259
H366	H4172	0.789820096217555
H366	G5401	0.771059066302429
H366	H3025	0.808089630779848
H366	H3374	0.781409409061623
H366	H2851	0.739194071470191
H366	H2283	0.756346153846154
H366	H8078	0.772564935064935
H366	H1091	0.762025138877213
H366	G4423	0.808302808302808
H366	H8178	0.825427520822258
H366	H3372	0.746949333369552
H366	H367	0.632230452991435
H366	H4032	0.697959782816414
H366	A1923	0.781364468864469
H366	H6427	0.775127551020408
H366	H6343	0.696292118435645
H366	A1763	0.763146258503401
H366	H1670	0.783772554605888
H4259	H4850	0.7997150997151
H4259	H4764	0.8010273972602741
H4259	H4424	0.817937853107345
H4259	H4847	0.81593906321055
H4259	H4382	0.774429563492063
H4259	H65	0.768585441404233
H4259	H4811	0.819252873563218
H4259	H4812	0.822597137014315
H8414	H659	0.554439850952939
H8414	H8047	0.769867483305175
H8414	H1544	0.69974779119516
H8414	H4923	0.779985881991722
H8414	H3452	0.661928431574819
H8414	H1892	0.517416601717642
H8414	H4057	0.502837034023939
H8414	H8077a	0.7859373350839149
H8414	G1500	0.783363016602327
H8414	H4725	0.750064636596119
H8414	H8076	0.787352525716326
H8414	G2047	0.792085553441389
H8414	G2756	0.632009171850712
H8414	H7723	0.658038737149958
H8414	H2720	0.682078265256672
H8414	G3155	0.799953493776105
H8414	H1891	0.825719449575285
H8414	H6459	0.782600188413628
H8414	G5117	0.759170494312145
H8414	H2600	0.828781678260248
H8414	H3445	0.668025188296143
H8414	H950	0.684435155478796
H8414	G3153	0.764959611680707
H8414	G3152	0.663853980496306
H8414	H1238	0.670815308159078
H8414	H7582	0.808629259420988
H8414	H7387	0.777943415838718
H8414	H4003	0.721550676845927
H8414	H457	0.690695275203922
H8414	H6091	0.767664868926675
H8414	H922	0.573268955513046
H8414	H8077	0.6121211034812361
H8414	H1326	0.688627058936921
H8414	H7385	0.594922898295953
H8414	H2717	0.811630178584448
H8327	H3947	0.773482020556549
H8327	H5255	0.720060659427193
H8327	A6132	0.615064359076964
H8327	G1610	0.590922314733664
H8327	G4685	0.8197089947089951
H8327	G4491	0.667372182074219
H8327	A8330	0.734052144249513
H8327	G4492	0.514066743316024
H8327	H6131	0.776010911836855
H8327	H8025	0.829231208152777
H8327	H5428	0.437034244820808
H5051	G1823	0.80386993892019
H5051	A5053	0.794669521299956
H5051	H215	0.495402092040109
H5051	H166	0.390359050272843
H5051	H1984	0.662103863058062
H5051	G541	0.459990763088108
H5710a	G353	0.788277237517892
H5710a	H2484	0.812539682539683
H5710a	H4540	0.721904761904762
H5710a	G294a	0.772559200985359
H5710a	G5440	0.824062942008487
H5710a	G5409	0.826493930905696
H5710a	G2885	0.608566054415802
H5710a	H3302	0.659757078507079
H5710a	H5716	0.807596549258001
H250	G2037	0.8217011995637949
H250	H8654	0.826656848306333
H250	H7435	0.8141568483063329
H250	H7145	0.810744810744811
H250	H8494	0.774093490607252
H250	H2227	0.783391405342625
H250	H5834	0.777777777777778
