Video Title,Link,Start Time,End Time,Text,Speaker,SplitFromRow
37 Quran Study From Parivash 1037 Shakira's Home Sura 11;68 11 04 1989,https://www.youtube.com/watch?v=EiTW2MhEtTc,00:07:14.696,00:07:16.572,"Parivash: Oh, it's not... oh, oh, ok. Yeah.",Parivash,
37 Quran Study From Parivash 1037 Shakira's Home Sura 11;68 11 04 1989,https://www.youtube.com/watch?v=EiTW2MhEtTc,00:07:16.572,00:07:19.128,And also the population is so much more.,Shakira,37-9
37 Quran Study From Parivash 1037 Shakira's Home Sura 11;68 11 04 1989,https://www.youtube.com/watch?v=EiTW2MhEtTc,00:07:16.572,00:07:19.128,That way,Parivash,37-9
37 Quran Study From Parivash 1037 Shakira's Home Sura 11;68 11 04 1989,https://www.youtube.com/watch?v=EiTW2MhEtTc,00:07:19.128,00:07:22.054,the population is more than now.,Parivash,37-10
37 Quran Study From Parivash 1037 Shakira's Home Sura 11;68 11 04 1989,https://www.youtube.com/watch?v=EiTW2MhEtTc,00:07:19.128,00:07:22.054,"Yeah, much more.",Shakira,37-10
37 Quran Study From Parivash 1037 Shakira's Home Sura 11;68 11 04 1989,https://www.youtube.com/watch?v=EiTW2MhEtTc,00:07:22.054,00:07:28.765,"Parivash: Oh. Oh, when you said it's like Ark of Noah. And you're saved. It doesn't mean that all of them, they die.",Parivash,
37 Quran Study From Parivash 1037 Shakira's Home Sura 11;68 11 04 1989,https://www.youtube.com/watch?v=EiTW2MhEtTc,00:07:28.765,00:07:29.592,"Dr. Khalifa: Not dead, no.",Dr. Khalifa,
37 Quran Study From Parivash 1037 Shakira's Home Sura 11;68 11 04 1989,https://www.youtube.com/watch?v=EiTW2MhEtTc,00:07:29.592,00:07:30.542,"Parivash: Not dead, ok.",Parivash,
37 Quran Study From Parivash 1037 Shakira's Home Sura 11;68 11 04 1989,https://www.youtube.com/watch?v=EiTW2MhEtTc,00:07:30.542,00:07:32.542,Dr. Khalifa: They'll suffer terrible retribution.,Dr. Khalifa,
37 Quran Study From Parivash 1037 Shakira's Home Sura 11;68 11 04 1989,https://www.youtube.com/watch?v=EiTW2MhEtTc,00:07:32.542,00:07:35.901,"Parivash: Yeah. Because always, it was my question. If it's, you know, we...",Parivash,
37 Quran Study From Parivash 1037 Shakira's Home Sura 11;68 11 04 1989,https://www.youtube.com/watch?v=EiTW2MhEtTc,00:07:35.901,00:07:39.939,"Dr. Khalifa: How will we ride the jet plane and travel back to Iran and visit our people, for example?",Dr. Khalifa,
37 Quran Study From Parivash 1037 Shakira's Home Sura 11;68 11 04 1989,https://www.youtube.com/watch?v=EiTW2MhEtTc,00:07:39.939,00:07:40.650,Parivash: Wow.,Parivash,
37 Quran Study From Parivash 1037 Shakira's Home Sura 11;68 11 04 1989,https://www.youtube.com/watch?v=EiTW2MhEtTc,00:07:40.650,00:07:46.031,"Dr. Khalifa: You see, we need the fax machine and we need the telephone, the airplane.",Dr. Khalifa,
37 Quran Study From Parivash 1037 Shakira's Home Sura 11;68 11 04 1989,https://www.youtube.com/watch?v=EiTW2MhEtTc,00:07:46.402,00:07:49.143,We need these things to serve us spreading the message.,Dr. Khalifa,37-11
