Video Title,Link,Start Time,End Time,Text,Speaker
11 Quran Study From Behrouz 111 Sura 23;60 88 & Sura 16 01 18 199001 23 1990 Morning Before 01 31 19,https://www.youtube.com/watch?v=6O6brIx2BtE,00:01:46.837,00:01:54.237,"[23:63] Because their minds are oblivious to this, they commit works that do not conform with this; such are their works.",Dr. Khalifa
11 Quran Study From Behrouz 111 Sura 23;60 88 & Sura 16 01 18 199001 23 1990 Morning Before 01 31 19,https://www.youtube.com/watch?v=6O6brIx2BtE,00:01:54.971,00:01:59.082,"[23:64] Then, when we afflict their leaders with retribution, they complain.",Dr. Khalifa
11 Quran Study From Behrouz 111 Sura 23;60 88 & Sura 16 01 18 199001 23 1990 Morning Before 01 31 19,https://www.youtube.com/watch?v=6O6brIx2BtE,00:02:01.187,00:02:04.647,"[23:65] Do not complain; today, you cannot receive any help.",Dr. Khalifa
11 Quran Study From Behrouz 111 Sura 23;60 88 & Sura 16 01 18 199001 23 1990 Morning Before 01 31 19,https://www.youtube.com/watch?v=6O6brIx2BtE,00:02:05.283,00:02:10.000,"[23:66] My revelations were recited to you, but you turned back on your heels.",Dr. Khalifa
11 Quran Study From Behrouz 111 Sura 23;60 88 & Sura 16 01 18 199001 23 1990 Morning Before 01 31 19,https://www.youtube.com/watch?v=6O6brIx2BtE,00:02:11.058,00:02:14.843,[23:67] You were too arrogant to accept them. You disregarded them.,Dr. Khalifa
11 Quran Study From Behrouz 111 Sura 23;60 88 & Sura 16 01 18 199001 23 1990 Morning Before 01 31 19,https://www.youtube.com/watch?v=6O6brIx2BtE,00:02:15.430,00:02:21.834,[23:68] Have they not reflected on this scripture? Have they attained something never attained by their ancestors?,Dr. Khalifa
11 Quran Study From Behrouz 111 Sura 23;60 88 & Sura 16 01 18 199001 23 1990 Morning Before 01 31 19,https://www.youtube.com/watch?v=6O6brIx2BtE,00:02:22.575,00:02:27.324,[23:69] Have they failed to recognize their messenger? Is this why they are disregarding him?,Dr. Khalifa
11 Quran Study From Behrouz 111 Sura 23;60 88 & Sura 16 01 18 199001 23 1990 Morning Before 01 31 19,https://www.youtube.com/watch?v=6O6brIx2BtE,00:02:27.960,00:02:35.105,"[23:70] Have they decided that he is crazy? Indeed, he has brought the truth to them, but most of them hate the truth.",Dr. Khalifa
11 Quran Study From Behrouz 111 Sura 23;60 88 & Sura 16 01 18 199001 23 1990 Morning Before 01 31 19,https://www.youtube.com/watch?v=6O6brIx2BtE,00:02:39.314,00:02:52.667,"[23:71] Indeed, if the truth was to follow their opinions, there would be chaos in the heavens and the earth and everything in them. We have given them their reminder, but they are disregarding their reminder.",Dr. Khalifa
11 Quran Study From Behrouz 111 Sura 23;60 88 & Sura 16 01 18 199001 23 1990 Morning Before 01 31 19,https://www.youtube.com/watch?v=6O6brIx2BtE,00:02:52.667,00:02:55.067,Reminder here is the mathematical code.,Dr. Khalifa
11 Quran Study From Behrouz 111 Sura 23;60 88 & Sura 16 01 18 199001 23 1990 Morning Before 01 31 19,https://www.youtube.com/watch?v=6O6brIx2BtE,00:02:57.315,00:03:07.638,"Because the word Zikr, the word Zikr. This is 438.",Dr. Khalifa
11 Quran Study From Behrouz 111 Sura 23;60 88 & Sura 16 01 18 199001 23 1990 Morning Before 01 31 19,https://www.youtube.com/watch?v=6O6brIx2BtE,00:03:10.623,00:03:12.623,Yeah. It's 453.,Dr. Khalifa
11 Quran Study From Behrouz 111 Sura 23;60 88 & Sura 16 01 18 199001 23 1990 Morning Before 01 31 19,https://www.youtube.com/watch?v=6O6brIx2BtE,00:03:17.073,00:03:26.874,"He told them but they under (unintelligible) the messenger. He told them that Quran does contain a gift, the mathematical code,",Dr. Khalifa
11 Quran Study From Behrouz 111 Sura 23;60 88 & Sura 16 01 18 199001 23 1990 Morning Before 01 31 19,https://www.youtube.com/watch?v=6O6brIx2BtE,00:03:26.874,00:03:31.810,a distinct code in the Quran. The same word's used here.,Dr. Khalifa
11 Quran Study From Behrouz 111 Sura 23;60 88 & Sura 16 01 18 199001 23 1990 Morning Before 01 31 19,https://www.youtube.com/watch?v=6O6brIx2BtE,00:03:41.362,00:03:48.354,[23:72] Are you asking them for any wage? Your Lord's wage is far better. He is the best Provider.,Dr. Khalifa
11 Quran Study From Behrouz 111 Sura 23;60 88 & Sura 16 01 18 199001 23 1990 Morning Before 01 31 19,https://www.youtube.com/watch?v=6O6brIx2BtE,00:03:49.186,00:03:52.556,"[23:73] Most assuredly, you are inviting them to a straight path.",Dr. Khalifa
11 Quran Study From Behrouz 111 Sura 23;60 88 & Sura 16 01 18 199001 23 1990 Morning Before 01 31 19,https://www.youtube.com/watch?v=6O6brIx2BtE,00:03:53.290,00:03:57.150,[23:74] It is those who disbelieve in the Hereafter and deviate from the path.,Dr. Khalifa
