Video Title,Link,Start Time,End Time,Text,Speaker,SplitFromRow
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,00:51:26.324,00:51:29.720,"I mean, this record sometimes, just",A man,38-69
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,00:51:26.324,00:51:29.720,Yeah. Ok.,Dr. Khalifa,38-69
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,00:51:29.720,00:51:32.909,(unintelligible),A man,38-70
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,00:51:29.720,00:51:32.909,"Let's, let's put it in practical terms.",Dr. Khalifa,38-70
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,00:51:32.909,00:51:35.891,(unintelligible),A man,38-71
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,00:51:32.909,00:51:35.891,Ok. Let's put it in practical terms. Where will you go?,Dr. Khalifa,38-71
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,00:51:36.977,00:51:41.252,I don't know. There's a lot of villages and towns throughout the world.,A man,
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,00:51:41.252,00:51:42.942,"Okay, just pick out a place.",Dr. Khalifa,38-72
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,00:51:41.252,00:51:42.942,(unintelligible),A man,38-72
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,00:51:42.942,00:51:45.407,"A man: Iran, there's 10 people living in a city and...",A man,
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,00:51:45.407,00:51:47.252,"Dr. Khalifa: Alright, let's go. You went to a village in Iran.",Dr. Khalifa,
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,00:51:47.252,00:51:48.632,"A man: Take a room, and then...",A man,
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,00:51:48.632,00:51:50.373,"Okay, and you sat in this room.",Dr. Khalifa,38-73
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,00:51:48.632,00:51:50.373,(unintelligible),A man,38-73
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,00:51:51.045,00:51:53.355,Fine.,Dr. Khalifa,38-74
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,00:51:51.045,00:51:53.355,1000 dollars and live for the rest of my life.,A man,38-74
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,00:51:53.355,00:51:55.923,"Dr. Khalifa: Very good. Okay, let's put it practically, okay?",Dr. Khalifa,
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,00:51:55.923,00:52:01.490,"Let's, let's pick out a village in Iran that has 100 people, and you found the room, right?",Dr. Khalifa,
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,00:52:01.904,00:52:07.058,"You went in that room, and you sat there at Fajr, and you read the Quran, and you Prayed the Morning.",Dr. Khalifa,
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,00:52:07.885,00:52:10.454,"Okay? Then, comes breakfast.",Dr. Khalifa,
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,00:52:11.126,00:52:12.402,Dr. Khalifa: How will you eat breakfast?,Dr. Khalifa,
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,00:52:12.402,00:52:16.212,"You go out, buy a little bread and butter, and sit down and...",A man,
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,00:52:16.212,00:52:22.710,"Dr. Khalifa: Okay, you go out and buy some bread and butter, eat them, come back to the room, read the Quran and worship God, Pray the Noon, and then, comes lunch.",Dr. Khalifa,
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,00:52:22.710,00:52:23.676,A man: Same thing.,A man,
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,00:52:24.038,00:52:32.191,"Dr. Khalifa: Okay, then, you run out of money. Then, and then next, two months later, you don't have any money, and you're sitting there worshiping in that room.",Dr. Khalifa,
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,00:52:32.501,00:52:33.105,"A man: Well, it's...",A man,
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,00:52:33.105,00:52:34.846,Dr. Khalifa: And you become hungry.,Dr. Khalifa,
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,00:52:34.846,00:52:41.861,"Even if you don't have money, you can go dig a hole for somebody, just get a couple of dollars, and then go buy your bread.",A man,38-75
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,00:52:34.846,00:52:41.861,"Oh, there you go.",Dr. Khalifa,38-75
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,00:52:41.861,00:52:43.551,"Dr. Khalifa: There you go. Now, you're doing something.",Dr. Khalifa,
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,00:52:47.067,00:52:48.136,Dr. Khalifa: Hold it now.,Dr. Khalifa,
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,00:52:48.136,00:52:50.000,A man: Just basically to survive and...,A man,
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,00:52:50.000,00:52:52.879,"Dr. Khalifa: Yes, yes, absolutely, absolutely. Fine, fine.",Dr. Khalifa,
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,00:52:52.879,00:52:55.241,Doing the minimum.,A man,38-76
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,00:52:52.879,00:52:55.241,"Okay, so now you're out of money.",Dr. Khalifa,38-76
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,00:52:55.241,00:53:01.636,"Dr. Khalifa: Right, now you're out of money, and you are praying, and reading Quran, and sitting in your room, and you become hungry.",Dr. Khalifa,
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,00:53:02.463,00:53:05.859,"You decide to go and look for, to dig a ditch.",Dr. Khalifa,
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,00:53:06.583,00:53:09.307,"So, you go to somebody and say ""do you have a job for me?""",Dr. Khalifa,
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,00:53:10.000,00:53:12.259,"He says ""yeah, go dig this ditch here.""",Dr. Khalifa,
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,00:53:12.621,00:53:16.689,"You dig the ditch, it gives you 10 Rials.",Dr. Khalifa,
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,00:53:18.395,00:53:21.791,"Then, you go buy some food, and you go back to your room.",Dr. Khalifa,
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,00:53:21.791,00:53:24.050,"Okay, you did some work. You dug the ditch.",Dr. Khalifa,
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,00:53:24.360,00:53:25.636,Dr. Khalifa: How many hours? Three hours?,Dr. Khalifa,
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,00:53:25.636,00:53:26.395,A man: One hour.,A man,
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,00:53:26.395,00:53:28.912,"Dr. Khalifa: Okay, and you got 10 Rials.",Dr. Khalifa,
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,00:53:29.429,00:53:31.584,The 10 Rials are barely enough for a meal.,Dr. Khalifa,
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,00:53:31.584,00:53:36.221,"You spent your 10 Rials, got a meal, went back to your room, read Quran, and then, you're hungry.",Dr. Khalifa,
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,00:53:36.221,00:53:37.807,"Dr. Khalifa: Dinner. Then, what do you do?",Dr. Khalifa,
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,00:53:38.841,00:53:39.497,A man: What?,A man,
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,00:53:39.497,00:53:45.116,"But if you're only, only performing acts of worship, doesn't God promise that you will survive, you don't have to worry?",A woman,
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,00:53:45.685,00:53:48.150,"Dr. Khalifa: Yeah, but you see, God created a system.",Dr. Khalifa,
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,00:53:48.409,00:53:51.391,Because that guy out there needs a ditch to be dug.,Dr. Khalifa,
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,00:53:54.856,00:53:57.425,God created a system for the world to go on.,Dr. Khalifa,
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,00:53:58.511,00:54:04.337,"So, who's gonna dig that ditch? And God wrote in the Quran, He says ""He created you in different grades.""",Dr. Khalifa,
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,00:54:04.337,00:54:11.559,"In other words, if everybody is a millionaire, 10 million dollars, everybody has a million dollars. Everybody on earth has ten million dollars.",Dr. Khalifa,
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,00:54:11.869,00:54:15.937,"And your faucet breaks, your toilet breaks down. Who's gonna fix it?",Dr. Khalifa,
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,00:54:17.643,00:54:20.470,"You're going to a guy with ten million dollars and say ""come and fix my toilet""?",Dr. Khalifa,
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,00:54:21.814,00:54:26.192,It is happening in Saudi Arabia. I think you can't fix it. Everybody...,A man,38-77
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,00:54:21.814,00:54:26.192,Right.,Dr. Khalifa,38-77
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,00:54:26.192,00:54:27.623,"Dr. Khalifa: So, they import Egyptians.",Dr. Khalifa,
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,00:54:31.087,00:54:33.811,"No, what I'm saying, you understand what I'm saying. If you...",A man,
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,00:54:33.811,00:54:35.294,Dr. Khalifa: I understand what you're saying perfectly.,Dr. Khalifa,
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,00:54:35.294,00:54:40.861,"A man: Yes, if you say, if you, let's say you, you have enough to retire, you don't need any work.",A man,
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,00:54:40.861,00:54:41.361,Dr. Khalifa: Yeah.,Dr. Khalifa,
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,00:54:41.361,00:54:47.652,"But as far as God is concerned, is it okay to just go retire somewhere, devote your life to praying?",A man,
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,00:54:47.652,00:54:48.928,Dr. Khalifa: What do you think I'm doing?,Dr. Khalifa,
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,00:54:51.823,00:54:58.579,"What? No, you're not doing it. You could do it with a lot more peace and quiet and more devotion to whatever you're doing.",A man,38-78
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,00:54:51.823,00:54:58.579,Yes.,Dr. Khalifa,38-78
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,00:54:58.579,00:55:02.544,"Well, I try until lovely people like yourself come and visit me.",Dr. Khalifa,
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,00:55:05.750,00:55:07.130,"But believe me, this is worship.",Dr. Khalifa,
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,00:55:08.474,00:55:12.231,"I'd love to be by the, with a computer by myself.",Dr. Khalifa,38-79
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,00:55:08.474,00:55:12.231,Congratulations on your worship.,A man,38-79
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,00:55:12.231,00:55:15.007,"But now when I have a preference, I prefer to be with you guys.",Dr. Khalifa,
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,00:55:16.713,00:55:17.937,"So, but this is worship.",Dr. Khalifa,
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,00:55:17.937,00:55:21.230,"I mean, what we're doing here is worshiping God.",Dr. Khalifa,
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,00:55:21.592,00:55:23.592,Because you're not getting paid.,Dr. Khalifa,38-80
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,00:55:21.592,00:55:23.592,"So, it's not just...",A man,38-80
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,00:55:24.006,00:55:26.523,It's not just Sujud (unintelligible).,A man,38-81
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,00:55:24.006,00:55:26.523,"You're, you're...",Dr. Khalifa,38-81
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,00:55:26.523,00:55:28.937,"Dr. Khalifa: No, no, no, worship, by no means, no.",Dr. Khalifa,
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,00:55:28.937,00:55:35.435,"That's what I wanna hear. You can worship by paying charity, worship by helping other people, worship is...",A man,38-82
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,00:55:28.937,00:55:35.435,Right. Yes.,Dr. Khalifa,38-82
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,00:55:35.435,00:55:37.590,This is what I wanted.,A man,38-83
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,00:55:35.435,00:55:37.590,"Yes. Absolutely, yes.",Dr. Khalifa,38-83
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,00:55:37.590,00:55:40.572,Dr. Khalifa: What we're doing now is we're worshiping God.,Dr. Khalifa,
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,00:55:42.572,00:55:46.588,"Dr. Khalifa: You know, Shahrukh is not getting paid. You're not getting paid. Nobody here is getting paid.",Dr. Khalifa,
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,00:55:46.588,00:55:48.019,A man: (unintelligible),A man,
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,00:55:49.777,00:55:56.223,"Dr. Khalifa: We're just sitting here. In fact, you're spending money. These ladies are taking you to the shopping centers, you know, every other hour.",Dr. Khalifa,
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,00:55:57.205,00:56:02.307,A woman: (unintelligible),A woman,
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,00:56:04.013,00:56:06.323,"Dr. Khalifa: No, the truth is we are getting paid, you know.",Dr. Khalifa,
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,00:56:06.323,00:56:11.115,"God is paying us health, wealth, and peace of mind, and a lot of happiness. So,...",Dr. Khalifa,
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,00:56:11.115,00:56:12.856,A woman: Alhamdu Lillah. Alhamdu Lillah.,A woman,
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,00:56:13.787,00:56:19.251,"But you see, these theoretical principles of ""go sit somewhere and worship"", it doesn't work.",Dr. Khalifa,
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,00:56:19.510,00:56:24.819,"As you see, if you put it in practical terms, you yourself went out digging a ditch for somebody.",Dr. Khalifa,
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,00:56:27.921,00:56:29.921,"Dr. Khalifa: Okay, back to Azhar.",Dr. Khalifa,
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,00:56:29.921,00:56:35.023,"... important because now the question is, if the Quran's in existence",Dr. Khalifa,
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,00:56:35.023,00:56:39.143,"were identical to the Quran that the prophet wrote with his hand, why will he need to destroy it?",Dr. Khalifa,
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,00:56:40.000,00:56:42.000,"Yeah, so obviously, it was different.",Dr. Khalifa,
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,00:56:42.827,00:56:49.067,"And since he burned the Quran that was written by the prophet, then the Quran that we have,",Dr. Khalifa,
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,00:56:49.067,00:56:51.481,"that came to us, are the wrong ones.",Dr. Khalifa,
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,00:56:51.895,00:56:53.481,Dr. Khalifa: We have these two verses.,Dr. Khalifa,
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,00:56:55.187,00:56:56.411,A woman: I have a question.,A woman,
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,00:56:56.825,00:57:05.029,"When they, when they added the two verses, did they put it on the same one that the prophet wrote, or did they just rewrite?",A woman,
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,00:57:05.029,00:57:08.994,"No, no, no, they were making copies from the prophet's. Yeah.",Dr. Khalifa,38-84
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,00:57:05.029,00:57:08.994,"Oh, yeah",A woman,38-84
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,00:57:12.303,00:57:16.061,Azhar Khan: The question a genuine person might ask is:,Azhar Khan,
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,00:57:16.061,00:57:23.748,"“If the original Quran of Muhammad was identical to the Quran in circulation, why did Marwan Ibn Al-Hakam destroy it?!”",Azhar Khan,
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,00:57:25.506,00:57:30.608,"Upon examining the oldest Islamic references, we realize that the false injections,",Azhar Khan,
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,00:57:30.608,00:57:33.694,"9:128-129, were always suspect.",Azhar Khan,
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,00:57:34.780,00:57:42.261,"For example, we read in Bukhary’s Hadith, and Al-Suyuty’s Itqaan,",Azhar Khan,
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,00:57:42.261,00:57:51.086,that every single verse in Quran was verified by a multiplicity of witnesses “except Verses 128 and 129 of Surah 9;,Azhar Khan,
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,00:57:51.086,00:57:56.912,"""they were found with only Khuzeimah Ibn Thaabet Al-Ansaary.”",Azhar Khan,
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,00:57:58.101,00:58:07.339,"When some people questioned this improper exception, someone came up with a Hadith stating that “the testimony of Khuzeimah equals the testimony of two men!!!”",Azhar Khan,
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,00:58:08.425,00:58:10.425,Sure!,Dr. Khalifa,38-85
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,00:58:08.425,00:58:10.425,Those verses had only one witness.,Azhar Khan,38-85
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,00:58:10.425,00:58:10.925,Dr. Khalifa: Right!,Dr. Khalifa,
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,00:58:11.597,00:58:13.597,Azhar Khan: And that is against the Quranic...,Azhar Khan,
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,00:58:13.597,00:58:21.284,"Dr. Khalifa: Again, the principle that Abu Bakr and Omar established for writing the Quran down, which was at least two witnesses.",Dr. Khalifa,
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,00:58:21.284,00:58:22.612,I see.,Azhar Khan,38-86
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,00:58:21.284,00:58:22.612,According to them.,Dr. Khalifa,38-86
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,00:58:22.612,00:58:24.147,"Dr. Khalifa: I mean, it's all nonsense.",Dr. Khalifa,
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,00:58:24.406,00:58:26.096,Dr. Khalifa: But this is according to them.,Dr. Khalifa,
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,00:58:26.096,00:58:27.372,A woman: (unintelligible),A woman,
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,00:58:27.372,00:58:30.871,"Yeah, the fact is that the Quran was there that the prophet wrote himself.",Dr. Khalifa,
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,00:58:31.543,00:58:35.663,"So, there was no need to collect it from anybody or look for it or have witnesses. Nothing.",Dr. Khalifa,
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,00:58:36.232,00:58:39.731,"The Quran was there and it was with the prophet's wife, Hafsa.",Dr. Khalifa,
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,00:58:41.334,00:58:43.799,"So, but I'm going along with what they said.",Dr. Khalifa,
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,00:58:44.626,00:58:45.954,Dr. Khalifa: God made them say that.,Dr. Khalifa,
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,00:58:46.471,00:58:54.779,"Rashad, I was telling one of my group that the reason that these two verses are false.",Parivash,
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,00:58:55.038,00:58:59.158,"And when we came, I came to this point, the Hadith of Bukhari.",Parivash,
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,00:58:59.158,00:59:06.638,"And they attacked me and said ""you say you don't have to use the Hadith. But you don't believe the Hadith. Why you put it there?""",Parivash,38-87
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,00:58:59.158,00:59:06.638,Right.,Dr. Khalifa,38-87
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,00:59:06.638,00:59:07.811,Dr. Khalifa: Because they believe it.,Dr. Khalifa,
