Video Title,Link,Start Time,End Time,Text,Speaker,SplitFromRow
13 Quran Study From Behrouz 313 Sura 7;12 By Rashad Adam & Eve's Body 12 24 1989,https://www.youtube.com/watch?v=FE-6av2KRP4,00:03:29.612,00:03:32.682,But he didn't want this guarantee.,Dr. Khalifa,
13 Quran Study From Behrouz 313 Sura 7;12 By Rashad Adam & Eve's Body 12 24 1989,https://www.youtube.com/watch?v=FE-6av2KRP4,00:03:32.682,00:03:38.930,"He wants to be, he wants to be free to punish whomever he wills, persecute whomever he wills, and help",Dr. Khalifa,
13 Quran Study From Behrouz 313 Sura 7;12 By Rashad Adam & Eve's Body 12 24 1989,https://www.youtube.com/watch?v=FE-6av2KRP4,00:03:38.930,00:03:40.260,whomever he wills.,Dr. Khalifa,
13 Quran Study From Behrouz 313 Sura 7;12 By Rashad Adam & Eve's Body 12 24 1989,https://www.youtube.com/watch?v=FE-6av2KRP4,00:03:40.938,00:03:45.000,"So, this is why he did not prostrate before the human being.",Dr. Khalifa,
13 Quran Study From Behrouz 313 Sura 7;12 By Rashad Adam & Eve's Body 12 24 1989,https://www.youtube.com/watch?v=FE-6av2KRP4,00:03:49.005,00:03:52.296,"When God told him that he will be a temporary god, this meant that he was supposed to take",Dr. Khalifa,
13 Quran Study From Behrouz 313 Sura 7;12 By Rashad Adam & Eve's Body 12 24 1989,https://www.youtube.com/watch?v=FE-6av2KRP4,00:03:52.296,00:03:55.176,care of his constituents and make them perfectly happy.,Dr. Khalifa,
13 Quran Study From Behrouz 313 Sura 7;12 By Rashad Adam & Eve's Body 12 24 1989,https://www.youtube.com/watch?v=FE-6av2KRP4,00:03:55.669,00:03:59.155,"So, maybe he wanted some exit in case he cannot do it.",Dr. Khalifa,
13 Quran Study From Behrouz 313 Sura 7;12 By Rashad Adam & Eve's Body 12 24 1989,https://www.youtube.com/watch?v=FE-6av2KRP4,00:03:59.155,00:04:01.138,"and say ""oh, I'm just persecuting god.""",Dr. Khalifa,
13 Quran Study From Behrouz 313 Sura 7;12 By Rashad Adam & Eve's Body 12 24 1989,https://www.youtube.com/watch?v=FE-6av2KRP4,00:04:03.171,00:04:05.461,"But of course, his failure is glaring now.",Dr. Khalifa,
13 Quran Study From Behrouz 313 Sura 7;12 By Rashad Adam & Eve's Body 12 24 1989,https://www.youtube.com/watch?v=FE-6av2KRP4,00:04:06.324,00:04:08.124,"Number 13,",Dr. Khalifa,
13 Quran Study From Behrouz 313 Sura 7;12 By Rashad Adam & Eve's Body 12 24 1989,https://www.youtube.com/watch?v=FE-6av2KRP4,00:04:08.124,00:04:15.854,"[7:13]  God said, ""Therefore, you must go down, for you are not to be arrogant here. Get out; you are debased.""",Dr. Khalifa,
13 Quran Study From Behrouz 313 Sura 7;12 By Rashad Adam & Eve's Body 12 24 1989,https://www.youtube.com/watch?v=FE-6av2KRP4,00:04:18.056,00:04:26.993,"So, this, this is a confirmation of his dismissal from God's kingdom. Number 14,",Dr. Khalifa,
13 Quran Study From Behrouz 313 Sura 7;12 By Rashad Adam & Eve's Body 12 24 1989,https://www.youtube.com/watch?v=FE-6av2KRP4,00:04:26.993,00:04:32.135,"[7:14]  Satan said, ""Grant me a respite, until the Day of Resurrection.""",Dr. Khalifa,
13 Quran Study From Behrouz 313 Sura 7;12 By Rashad Adam & Eve's Body 12 24 1989,https://www.youtube.com/watch?v=FE-6av2KRP4,00:04:33.983,00:04:35.983,"[7:15]  God said, ""You are granted a respite.""",Dr. Khalifa,
13 Quran Study From Behrouz 313 Sura 7;12 By Rashad Adam & Eve's Body 12 24 1989,https://www.youtube.com/watch?v=FE-6av2KRP4,00:04:36.915,00:04:43.254,"[7:16]  He said, ""Since You have willed that I go astray,* I will skulk for them on Your straight path.",Dr. Khalifa,
13 Quran Study From Behrouz 313 Sura 7;12 By Rashad Adam & Eve's Body 12 24 1989,https://www.youtube.com/watch?v=FE-6av2KRP4,00:04:54.098,00:04:59.591,"In this verse 16, Satan acknowledges that everything happens in accordance with God's will.",Dr. Khalifa,
13 Quran Study From Behrouz 313 Sura 7;12 By Rashad Adam & Eve's Body 12 24 1989,https://www.youtube.com/watch?v=FE-6av2KRP4,00:05:00.776,00:05:04.171,"And it is God's will that we will, that we have a free choice.",Dr. Khalifa,
13 Quran Study From Behrouz 313 Sura 7;12 By Rashad Adam & Eve's Body 12 24 1989,https://www.youtube.com/watch?v=FE-6av2KRP4,00:05:05.052,00:05:06.442,God wills that we will.,Dr. Khalifa,
13 Quran Study From Behrouz 313 Sura 7;12 By Rashad Adam & Eve's Body 12 24 1989,https://www.youtube.com/watch?v=FE-6av2KRP4,00:05:07.063,00:05:14.954,"And that all His creatures will, because this rebellion indicates that God's creatures have freedom of choice.",Dr. Khalifa,
13 Quran Study From Behrouz 313 Sura 7;12 By Rashad Adam & Eve's Body 12 24 1989,https://www.youtube.com/watch?v=FE-6av2KRP4,00:05:15.373,00:05:20.986,"In fact, the first, the very first verse we read indicates that God's creatures can say ""no.""",Dr. Khalifa,
13 Quran Study From Behrouz 313 Sura 7;12 By Rashad Adam & Eve's Body 12 24 1989,https://www.youtube.com/watch?v=FE-6av2KRP4,00:05:24.044,00:05:27.187,"God said ""fall prostrate,"" and Satan said ""no, I will not.""",Dr. Khalifa,
13 Quran Study From Behrouz 313 Sura 7;12 By Rashad Adam & Eve's Body 12 24 1989,https://www.youtube.com/watch?v=FE-6av2KRP4,00:05:28.556,00:05:35.223,"So, it indicates, if this did not happen, we will never know that God's creatures have freedom of choice.",Dr. Khalifa,
