Video Title,Link,Start Time,End Time,Text,Speaker,SplitFromRow,VerseRefs,VerseLang
01 Quran Study From Azhar 1 Sura 72;19 28 & Sura 73 By Kathryn Jinns 05 26 1989,https://www.youtube.com/watch?v=XKeWeiYcQOA,00:07:00.860,00:07:05.423,"The only unforgivable sin is idol worship, the only.",Catherine,,,
01 Quran Study From Azhar 1 Sura 72;19 28 & Sura 73 By Kathryn Jinns 05 26 1989,https://www.youtube.com/watch?v=XKeWeiYcQOA,00:07:05.993,00:07:13.695,"And God is so clear that we have so many chances. As long as we live, we have chances to repent and to come back to God and get on God's path.",Catherine,,,
01 Quran Study From Azhar 1 Sura 72;19 28 & Sura 73 By Kathryn Jinns 05 26 1989,https://www.youtube.com/watch?v=XKeWeiYcQOA,00:07:14.603,00:07:26.173,"If we worship anything other than God, any one other than God, God never will forgive this. This verse is not a threat by a human being, by a messenger.",Catherine,,,
01 Quran Study From Azhar 1 Sura 72;19 28 & Sura 73 By Kathryn Jinns 05 26 1989,https://www.youtube.com/watch?v=XKeWeiYcQOA,00:07:26.173,00:07:37.982,"This is from God Almighty saying always with the Quran, whether it is a quote out of a messenger's mouth in a verse or whether it is a description in a narrative.",Catherine,,,
01 Quran Study From Azhar 1 Sura 72;19 28 & Sura 73 By Kathryn Jinns 05 26 1989,https://www.youtube.com/watch?v=XKeWeiYcQOA,00:07:39.179,00:07:43.065,Hell is where the idol worshippers will go.,Catherine,,,
01 Quran Study From Azhar 1 Sura 72;19 28 & Sura 73 By Kathryn Jinns 05 26 1989,https://www.youtube.com/watch?v=XKeWeiYcQOA,00:07:45.357,00:07:51.124,"[72:24]  Once they see what is awaiting them, they will find out who is really weaker in power, and fewer in number.",Catherine,,72:24,en
01 Quran Study From Azhar 1 Sura 72;19 28 & Sura 73 By Kathryn Jinns 05 26 1989,https://www.youtube.com/watch?v=XKeWeiYcQOA,00:07:51.124,00:07:54.159,It's too late. It is.,Catherine,,,
01 Quran Study From Azhar 1 Sura 72;19 28 & Sura 73 By Kathryn Jinns 05 26 1989,https://www.youtube.com/watch?v=XKeWeiYcQOA,00:07:54.444,00:08:07.563,"Once you see it's too late. If an angel was sent down with all of this wonderful stuff that we don't lose consciousness over every week, we wouldn't have needed any of it.",Catherine,,,
01 Quran Study From Azhar 1 Sura 72;19 28 & Sura 73 By Kathryn Jinns 05 26 1989,https://www.youtube.com/watch?v=XKeWeiYcQOA,00:08:09.072,00:08:18.804,It's too late once you know. Rashad was talking about the fact the other day that people know at the time of their deaths where they're going. It is too late,Catherine,,,
01 Quran Study From Azhar 1 Sura 72;19 28 & Sura 73 By Kathryn Jinns 05 26 1989,https://www.youtube.com/watch?v=XKeWeiYcQOA,00:08:18.804,00:08:24.411,"for people to say ""let me go back. Let me have a second chance. I understand now what I'm supposed to do.""",Catherine,,,
01 Quran Study From Azhar 1 Sura 72;19 28 & Sura 73 By Kathryn Jinns 05 26 1989,https://www.youtube.com/watch?v=XKeWeiYcQOA,00:08:24.411,00:08:33.146,"No, because God knows that once we're put back here, we revert to the same thing, the same forgetful mind that we came here with in the first place.",Catherine,,,
01 Quran Study From Azhar 1 Sura 72;19 28 & Sura 73 By Kathryn Jinns 05 26 1989,https://www.youtube.com/watch?v=XKeWeiYcQOA,00:08:33.545,00:08:34.576,"And the phrase,",Catherine,,,
01 Quran Study From Azhar 1 Sura 72;19 28 & Sura 73 By Kathryn Jinns 05 26 1989,https://www.youtube.com/watch?v=XKeWeiYcQOA,00:08:34.576,00:08:37.993,"[72:24]  ...who is really weaker in power, and fewer in number.",Catherine,,72:24,en
01 Quran Study From Azhar 1 Sura 72;19 28 & Sura 73 By Kathryn Jinns 05 26 1989,https://www.youtube.com/watch?v=XKeWeiYcQOA,00:08:37.993,00:08:51.943,"We know that it is the minority of the minority of the minority, I mean, it's as long as a tunnel into the, into the few that will make it into Heaven as it is into this code itself. It seems to be a mirror image.",Catherine,,,
01 Quran Study From Azhar 1 Sura 72;19 28 & Sura 73 By Kathryn Jinns 05 26 1989,https://www.youtube.com/watch?v=XKeWeiYcQOA,00:08:52.798,00:09:00.378,"Those few people that do make it even to Purgatory, that's, if you're hanging on by your toe nails in Purgatory, you made it.",Catherine,,,
01 Quran Study From Azhar 1 Sura 72;19 28 & Sura 73 By Kathryn Jinns 05 26 1989,https://www.youtube.com/watch?v=XKeWeiYcQOA,00:09:00.891,00:09:10.988,"Those few people are really the strong ones, they're really the mightier in number. No matter how else it appears, when it counts in the real world.",Catherine,,,
01 Quran Study From Azhar 1 Sura 72;19 28 & Sura 73 By Kathryn Jinns 05 26 1989,https://www.youtube.com/watch?v=XKeWeiYcQOA,00:09:13.493,00:09:18.646,"[72:25]  ""I do not know if what is promised to you will happen soon, or if my Lord will delay it for awhile.""",Catherine,,72:25,en
01 Quran Study From Azhar 1 Sura 72;19 28 & Sura 73 By Kathryn Jinns 05 26 1989,https://www.youtube.com/watch?v=XKeWeiYcQOA,00:09:18.646,00:09:22.243,[72:26]  He is the Knower of the future; He does not reveal the future to anyone.,Catherine,,72:26,en
01 Quran Study From Azhar 1 Sura 72;19 28 & Sura 73 By Kathryn Jinns 05 26 1989,https://www.youtube.com/watch?v=XKeWeiYcQOA,00:09:24.120,00:09:31.646,"Again, pointing to the fact that all messengers are human beings. They are not God. Only God knows the past, the future.",Catherine,,,
01 Quran Study From Azhar 1 Sura 72;19 28 & Sura 73 By Kathryn Jinns 05 26 1989,https://www.youtube.com/watch?v=XKeWeiYcQOA,00:09:31.988,00:09:41.568,"We read history books and think that we have history. We think we understand what's happening. I'm, I'm willing to bet anything almost",Catherine,,,
01 Quran Study From Azhar 1 Sura 72;19 28 & Sura 73 By Kathryn Jinns 05 26 1989,https://www.youtube.com/watch?v=XKeWeiYcQOA,00:09:41.568,00:09:49.209,"that in the Hereafter when we discover what history really was in that whatever particular era that we think we know so much about,",Catherine,,,
01 Quran Study From Azhar 1 Sura 72;19 28 & Sura 73 By Kathryn Jinns 05 26 1989,https://www.youtube.com/watch?v=XKeWeiYcQOA,00:09:49.209,00:09:56.700,"all the little details that we didn't have access to. It's going to be vastly different and, and much (unintelligible), at the same time.",Catherine,,,
01 Quran Study From Azhar 1 Sura 72;19 28 & Sura 73 By Kathryn Jinns 05 26 1989,https://www.youtube.com/watch?v=XKeWeiYcQOA,00:09:58.524,00:10:07.310,"I have... when I was reading this over this past week, I wrote that the human being does not have any idea what he wants.",Catherine,,,
01 Quran Study From Azhar 1 Sura 72;19 28 & Sura 73 By Kathryn Jinns 05 26 1989,https://www.youtube.com/watch?v=XKeWeiYcQOA,00:10:08.222,00:10:14.103,The human being doesn't know the future. Jesus didn’t know the future. Jesus doesn’t know this is happening now.,Catherine,,,
01 Quran Study From Azhar 1 Sura 72;19 28 & Sura 73 By Kathryn Jinns 05 26 1989,https://www.youtube.com/watch?v=XKeWeiYcQOA,00:10:14.388,00:10:22.660,"We know more than Noah, Jesus, Moses and all of those that have gone before us sitting in this room. We know more.",Catherine,,,
01 Quran Study From Azhar 1 Sura 72;19 28 & Sura 73 By Kathryn Jinns 05 26 1989,https://www.youtube.com/watch?v=XKeWeiYcQOA,00:10:23.683,00:10:28.016,"We have all the pieces, I think, unless next week we hear some more numbers.",Catherine,,,
01 Quran Study From Azhar 1 Sura 72;19 28 & Sura 73 By Kathryn Jinns 05 26 1989,https://www.youtube.com/watch?v=XKeWeiYcQOA,00:10:28.016,00:10:36.312,"I mean, we have so much more. How much greater is our responsibility? How much more blessed not to have to search?",Catherine,,,
01 Quran Study From Azhar 1 Sura 72;19 28 & Sura 73 By Kathryn Jinns 05 26 1989,https://www.youtube.com/watch?v=XKeWeiYcQOA,00:10:36.996,00:10:42.189,"I mean, this is irrefutable proof, touchable, examinable, verifiable.",Catherine,,,
01 Quran Study From Azhar 1 Sura 72;19 28 & Sura 73 By Kathryn Jinns 05 26 1989,https://www.youtube.com/watch?v=XKeWeiYcQOA,00:10:42.702,00:10:52.400,We have all the miracles that have gone before those who came after Noah. We know that now. Noah doesn't. We know about those who came after Moses and Moses doesn't.,Catherine,,,
01 Quran Study From Azhar 1 Sura 72;19 28 & Sura 73 By Kathryn Jinns 05 26 1989,https://www.youtube.com/watch?v=XKeWeiYcQOA,00:10:53.745,00:11:06.351,"The human being doesn't know what he thinks he knows. What he is, he makes up. His own security is made up. And to predict the future is foolish. It's absolutely foolish.",Catherine,,,
