chapter_number,placement_before_verse,verse_id,text,pdf_page,printed_page,bbox,bbox_normalized,later_edition_candidates_same_verse,exact_match_to_later_edition
13,5,13:5,Belief in the Hereafter Required For Salvation,268,249,"[90.09, 518.598, 209.49, 544.898]","[0.173952, 0.725617, 0.404499, 0.762415]",Belief in the Hereafter Required For Salvation,True
13,17,13:17,The Truth vs Falsehood,270,251,"[88.9, 305.948, 208.657, 317.951]","[0.171655, 0.428079, 0.40289, 0.444874]",The Truth vs Falsehood,True
13,19,13:19,Believers Versus Disbelievers,271,252,"[183.5, 48.348, 334.328, 60.348]","[0.354315, 0.067648, 0.645545, 0.084439]",Believers Versus Disbelievers (1) The Believers,False
13,19,13:19,(1) The Believers,271,252,"[216.85, 62.348, 306.058, 74.348]","[0.41871, 0.087237, 0.59096, 0.104027]",Believers Versus Disbelievers (1) The Believers,False
13,25,13:25,(2) The Disbelievers,271,252,"[96.099, 419.848, 200.451, 431.848]","[0.185555, 0.587447, 0.387046, 0.604237]",(2) The Disbelievers,True
13,26,13:26,God Controls All Provisions,271,252,"[74.75, 516.098, 215.63, 528.098]","[0.144333, 0.722119, 0.416355, 0.738909]",God Controls All Provisions,True
13,30,13:30,God’s Messenger of the Covenant*,272,253,"[172.69, 76.748, 346.69, 88.748]","[0.333443, 0.107385, 0.669415, 0.124176]",God's Messenger of the Covenant*,False
13,31,13:31,Mathematical Miracle of the Quran,272,253,"[170.3, 156.448, 349.016, 168.448]","[0.328828, 0.218901, 0.673906, 0.235691]",Mathematical Miracle of the Quran,True
13,32,13:32,All Messengers Must Be Ridiculed,272,253,"[61.299, 367.048, 233.439, 379.048]","[0.118361, 0.51357, 0.450741, 0.53036]",All Messengers Must Be Ridiculed,True
13,35,13:35,Heaven Allegorically Described,273,254,"[180.35, 48.098, 337.01, 60.098]","[0.348233, 0.067299, 0.650724, 0.084089]",Heaven Allegorically Described,True
13,37,13:37,Divine Authorization of the Quran’s Mathematical Code*,273,254,"[112.45, 164.598, 404.266, 176.598]","[0.217127, 0.230304, 0.780587, 0.247094]",Divine Authorization of the Quran's Mathematical Code*,False
14,3,14:3,What is Your Priority?,274,255,"[93.5, 297.348, 204.368, 309.348]","[0.180537, 0.416046, 0.394609, 0.432837]",What is Your Priority?,True
14,4,14:4,The Messenger’s Language,274,255,"[81.5, 391.298, 215.744, 403.298]","[0.157366, 0.5475, 0.416575, 0.56429]",The Messenger's Language,False
14,5,14:5,Moses,274,255,"[131.9, 516.198, 163.208, 528.198]","[0.254682, 0.722259, 0.315134, 0.739049]",Moses,True
14,6,14:6,The Importance of Being Appreciative,275,256,"[163.55, 47.848, 354.182, 59.848]","[0.315795, 0.066949, 0.683881, 0.083739]",The Importance of Being Appreciative,True
14,10,14:10,Following Our Parents Blindly:,275,256,"[67.55, 484.648, 223.694, 496.648]","[0.130431, 0.678114, 0.431925, 0.694905]",Following Our Parents Blindly: A Great Human Tragedy,False
14,19,14:19,Worship Only the Omnipotent One,277,258,"[171.94, 48.948, 346.936, 60.948]","[0.331995, 0.068488, 0.66989, 0.085278]",Worship Only the Omnipotent One,True
14,21,14:21,On the Day of Resurrection,277,258,"[189.94, 137.498, 328.18, 149.498]","[0.36675, 0.192386, 0.633674, 0.209176]",On the Day of Resurrection,True
14,22,14:22,Satan Disowns His Followers,277,258,"[73.55, 292.898, 220.322, 304.898]","[0.142016, 0.40982, 0.425414, 0.42661]",Satan Disowns His Followers,True
14,28,14:28,They Remove Their Families From God’s Protection,278,259,"[75.95, 225.098, 223.2, 250.997]","[0.14665, 0.314955, 0.430971, 0.351192]",They Remove Their Families From God's Protection,False
14,30,14:30,Idol Worship: The Mother of All Evil,278,259,"[91.55, 354.198, 205.778, 379.998]","[0.176772, 0.49559, 0.397332, 0.531689]",Crucial Commandments,False
14,31,14:31,Crucial Commandments,278,259,"[86.05, 449.498, 209.746, 461.498]","[0.166152, 0.628933, 0.404993, 0.645723]",,False
14,35,14:35,Abraham,279,260,"[234.101, 106.548, 281.477, 118.548]","[0.45202, 0.149081, 0.543497, 0.165872]",Abraham,True
14,44,14:44,God Sends His Commands Through His Messengers,280,261,"[129.25, 76.548, 392.518, 88.548]","[0.249566, 0.107106, 0.757903, 0.123896]",God Sends His Commands Through His Messengers,True
14,47,14:47,Guaranteed Victory for God’s Messengers,280,261,"[93.7, 298.048, 202.636, 324.097]","[0.180923, 0.417026, 0.391265, 0.453473]",Guaranteed Victory for God's Messengers,False
14,48,14:48,New Heavens and New Earth*,280,261,"[70.2, 379.298, 226.476, 391.298]","[0.135547, 0.53071, 0.437297, 0.5475]",New Heavens and New Earth*,True
15,26,15:26,The Human Race,282,263,"[104.3, 390.098, 194.048, 402.098]","[0.20139, 0.545821, 0.374682, 0.562611]",The Human Race,True
15,51,15:51,Angels Visit Abraham,283,264,"[202.69, 637.048, 311.722, 649.048]","[0.391369, 0.891351, 0.601896, 0.908141]",Angels Visit Abraham,True
15,61,15:61,Lot,284,265,"[139.55, 312.698, 157.538, 324.698]","[0.269454, 0.437524, 0.304186, 0.454314]",Lot,True
15,85,15:85,End of the World Unveiled*,285,266,"[75.5, 404.148, 216.62, 416.148]","[0.145781, 0.56548, 0.418266, 0.58227]",End of the World Unveiled*,True
16,7,16:7,God's Blessings,287,268,"[219.69, 48.198, 297.774, 60.198]","[0.424194, 0.067439, 0.574964, 0.084229]",God's Blessings,True
16,20,16:20,The Dead Prophets and Saints,288,269,"[70.7, 222.448, 224.564, 234.448]","[0.136513, 0.311247, 0.433605, 0.328037]",The Dead Prophets and Saints,True
16,30,16:30,The Believers,289,270,"[113.4, 263.348, 179.808, 275.348]","[0.218961, 0.368474, 0.347187, 0.385264]",The Believers Do Not Really Die*,False
16,33,16:33,The Disbelievers,289,270,"[218.3, 547.398, 299.216, 559.398]","[0.42151, 0.765914, 0.577749, 0.782704]",The Disbelievers,True
16,35,16:35,Famous Excuse,290,271,"[218.75, 47.498, 297.302, 59.498]","[0.422379, 0.066459, 0.574053, 0.083249]",,False
16,38,16:38,Deep In Their Minds,290,271,"[94.45, 356.148, 200.146, 368.148]","[0.182371, 0.498319, 0.386457, 0.515109]",Deep In Their Minds,True
16,40,16:40,God Is Able to Resurrect the Dead,290,271,"[173.65, 533.748, 346.606, 545.748]","[0.335296, 0.746815, 0.669253, 0.763605]",To Resurrect the Dead,False
16,57,16:57,Bigoted Bias Against Baby Girls,292,273,"[180.1, 126.698, 340.408, 138.698]","[0.347751, 0.177275, 0.657285, 0.194065]",Bigoted Bias Against Baby Girls,True
16,65,16:65,Additional Signs From God,293,274,"[187.3, 48.798, 327.976, 60.798]","[0.361653, 0.068278, 0.63328, 0.085068]",Additional Proofs From God,False
16,73,16:73,Idol Worship: Not Very Intelligent,294,275,"[176.3, 48.198, 345.92, 60.198]","[0.340413, 0.067439, 0.667928, 0.084229]",Idol Worship: Not Very Intelligent,True
16,75,16:75,The Rich Believer Better than the Poor Believer,294,275,"[70.199, 166.998, 216.779, 193.397]","[0.135545, 0.233662, 0.418573, 0.270599]",The Rich Believer is Better than the Poor Believer,False
16,77,16:77,This Life is Very Short,294,275,"[92.3, 428.598, 205.664, 440.598]","[0.17822, 0.59969, 0.397111, 0.61648]",This Life is Very Short,True
16,83,16:83,The Disbelievers Unappreciative,295,276,"[66.099, 293.348, 226.251, 305.348]","[0.127629, 0.41045, 0.436862, 0.42724]",The Disbelievers Unappreciative,True
16,84,16:84,On The Day of Resurrection,295,276,"[74.75, 359.598, 216.362, 371.598]","[0.144333, 0.503146, 0.417768, 0.519936]",On The Day of Resurrection,True
16,86,16:86,The Idols Disown Their Idolizers,295,276,"[63.95, 518.148, 227.75, 530.148]","[0.123479, 0.724987, 0.439757, 0.741778]",The Idols Disown Their Idolizers,True
16,91,16:91,You Shall Keep Your Word,296,211,"[80.05, 275.848, 216.97, 287.848]","[0.154567, 0.385964, 0.418942, 0.402754]",You Shall Keep Your Word,True
16,94,16:94,Violating Your Oath: A Serious Offense,297,278,"[159.94, 47.748, 357.964, 59.748]","[0.308824, 0.066809, 0.691184, 0.083599]",Violating Your Oath: A Serious Offense,True
16,97,16:97,Guaranteed Happiness Now and Forever,297,278,"[88.45, 202.748, 206.4, 228.548]","[0.170786, 0.283683, 0.398533, 0.319782]",Guaranteed Happiness Now and Forever,True
16,98,16:98,An Important Commandment*,297,278,"[65.9, 339.798, 224.024, 351.798]","[0.127245, 0.475442, 0.432562, 0.492232]",An Important Commandment*,True
16,103,16:103,The Quran Is Not Copied From The Bible,298,279,"[155.4, 48.098, 365.88, 60.098]","[0.300058, 0.067299, 0.706468, 0.084089]",The Quran Is Not Copied From The Bible,True
16,106,16:106,Lip Service Does Not Count,298,279,"[77.15, 242.248, 219.986, 254.248]","[0.148967, 0.338951, 0.424765, 0.355742]",Lip Service Does Not Count,True
16,107,16:107,Preoccupation With This Life Leads to Exile From God,298,279,"[73.8, 380.248, 222.432, 406.548]","[0.142499, 0.532039, 0.429488, 0.568838]",Preoccupation With This Life Leads to Exile From God,True
16,112,16:112,Prohibiting Lawful Food Brings Misery,299,280,"[161.4, 77.148, 357.108, 89.148]","[0.311643, 0.107945, 0.689531, 0.124735]",Prohibiting Lawful Food Brings Deprivation,False
16,115,16:115,Only Four Meats Prohibited,299,280,"[76.7, 332.598, 216.788, 344.598]","[0.148098, 0.465368, 0.41859, 0.482158]",Only Four Foods Prohibited,False
16,120,16:120,Abraham,300,281,"[236.05, 76.048, 283.198, 88.048]","[0.455783, 0.106406, 0.54682, 0.123196]",Abraham,True
16,123,16:123,Muhammad A Follower of Abraham *,300,281,"[52.2, 198.348, 246.084, 210.348]","[0.100792, 0.277527, 0.475157, 0.294317]",Muhammad: A Follower of Abraham*,False
16,124,16:124,The Sabbath Abrogated,300,281,"[90.349, 277.398, 208.957, 289.398]","[0.174453, 0.388133, 0.40347, 0.404923]",The Sabbath Abrogated,True
17,9,17:9,Quran: A Means to Salvation,302,283,"[186.35, 90.798, 334.034, 102.798]","[0.359818, 0.127044, 0.644978, 0.143834]",Quran: Our Means to Salvation,False
17,13,17:13,The Video Tape*,302,283,"[106.2, 360.348, 192.744, 372.348]","[0.205059, 0.504195, 0.372165, 0.520986]",The Video Tape*,True
17,18,17:18,Choose Your Priorities Carefully This Life,303,284,"[177.5, 48.548, 342.95, 74.597]","[0.34273, 0.067928, 0.662193, 0.104376]",Choose Your Priorities Carefully This Life,True
17,19,17:19,The Hereafter,303,284,"[224.5, 128.948, 293.872, 140.948]","[0.433481, 0.180423, 0.56743, 0.197213]",The Hereafter,True
17,22,17:22,Major Commandments,303,284,"[87.5, 294.948, 204.5, 306.948]","[0.168952, 0.412688, 0.394864, 0.429479]",Major Commandments,True
17,29,17:29,Stinginess Condemned,304,285,"[202.19, 76.548, 314.882, 88.548]","[0.390404, 0.107106, 0.607998, 0.123896]",Stinginess Condemned,True
17,36,17:36,Crucial Divine Advice,304,285,"[92.5, 525.348, 203.476, 537.348]","[0.178606, 0.735061, 0.392887, 0.751852]",Crucial Advice,False
17,39,17:39,Quran Is Wisdom,305,286,"[214.19, 47.498, 303.158, 59.498]","[0.413574, 0.066459, 0.58536, 0.083249]",Quran Is Wisdom,True
17,46,17:46,Quran: The Only Source*,305,286,"[80.75, 426.948, 210.494, 438.948]","[0.155918, 0.597381, 0.406438, 0.614171]",Quran: The ONLY Source,False
17,53,17:53,Treat Each Other Amicably,306,287,"[190.69, 160.298, 328.09, 172.298]","[0.368198, 0.224288, 0.633501, 0.241078]",Treat Each Other Amicably,True
17,57,17:57,The Righteous Idols Worship God Alone,306,287,"[98.5, 501.798, 201.85, 527.947]","[0.190191, 0.70211, 0.389747, 0.738698]",The Righteous Idols Worship God Alone,True
17,59,17:59,Old Kind of Miracles Made Obsolete,307,288,"[165.94, 47.948, 350.836, 59.948]","[0.320409, 0.067089, 0.67742, 0.083879]",Old Kind of Miracles Made Obsolete,True
17,61,17:61,Satan Dupes the People,307,288,"[85.55, 212.248, 205.67, 224.248]","[0.165186, 0.296976, 0.397123, 0.313766]",Satan Dupes the People,True
17,67,17:67,Bad Weather Friends,308,289,"[205.55, 47.598, 311.678, 59.598]","[0.396891, 0.066599, 0.601811, 0.083389]",Bad Weather Friends,True
17,73,17:73,God Strengthens the Messenger,308,289,"[69.25, 514.998, 226.906, 526.998]","[0.133713, 0.72058, 0.438127, 0.73737]",God Strengthens the Messenger,True
17,78,17:78,The Noon Prayer,309,290,"[216.1, 111.948, 302.908, 123.948]","[0.417262, 0.156637, 0.584877, 0.173427]",The Noon Prayer,True
17,79,17:79,Meditation,309,290,"[118.7, 212.348, 172.964, 224.348]","[0.229195, 0.297115, 0.333972, 0.313906]",Meditation,True
17,82,17:82,Healing and Mercy,309,290,"[98.3, 404.948, 194.096, 416.948]","[0.189805, 0.566599, 0.374775, 0.583389]",Healing and Mercy,True
17,85,17:85,Divine Revelation: The Source of All Knowledge,309,290,"[136.9, 583.648, 378.964, 595.648]","[0.264337, 0.816634, 0.731732, 0.833424]",Divine Revelation: The Source of All Knowledge,True
17,88,17:88,Mathematical Composition of the Quran,310,291,"[155.4, 61.548, 360.78, 73.548]","[0.300058, 0.086118, 0.696621, 0.102908]",Mathematical Composition of the Quran,True
17,90,17:90,God’s Messengers Challenged,310,291,"[185.15, 162.798, 333.11, 174.798]","[0.357501, 0.227786, 0.643194, 0.244576]",God's Messengers Challenged,False
17,94,17:94,Messengership: An Essential Test,310,291,"[63.95, 446.848, 231.002, 458.848]","[0.123479, 0.625225, 0.446036, 0.642015]",Messengership: An Essential Test,True
17,96,17:96,God Is My Witness,310,291,"[212.5, 563.348, 307.372, 575.348]","[0.410311, 0.78823, 0.593497, 0.805021]",God Is My Witness,True
17,101,17:101,Moses and Pharaoh,311,292,"[96.099, 370.998, 196.467, 382.998]","[0.185555, 0.519097, 0.379353, 0.535887]",Moses and Pharaoh,True
17,105,17:105,The Quran Released Slowly To Facilitate Memorization,312,293,"[121.09, 48.198, 400.234, 60.198]","[0.23381, 0.067439, 0.772802, 0.084229]",The Quran Released Slowly To Facilitate Memorization,True
17,110,17:110,Tone of the Contact Prayers (Salat),312,293,"[58.9, 267.448, 237.7, 279.448]","[0.113729, 0.374211, 0.458969, 0.391001]",Tone of the Contact Prayers (Salat),True
18,7,18:7,The End of the World*,313,294,"[201.0, 112.398, 317.496, 124.398]","[0.388106, 0.157266, 0.613045, 0.174057]",The End of the World*,True
18,16,18:16,The Seven Sleepers of Ephesus*,314,295,"[181.55, 48.448, 341.39, 60.448]","[0.35055, 0.067788, 0.659181, 0.084579]",The Seven Sleepers of Ephesus*,True
18,23,18:23,Remembering God Every Chance We Get,315,296,"[90.1, 272.598, 201.808, 298.747]","[0.173972, 0.381417, 0.389666, 0.418004]",Remembering God Every Chance We Get,True
18,28,18:28,Quranic Study Groups,316,297,"[202.44, 47.498, 315.144, 59.498]","[0.390886, 0.066459, 0.608504, 0.083249]",Quranic Study Groups,True
18,29,18:29,Absolute Freedom of Religion,316,297,"[183.0, 127.148, 332.988, 139.148]","[0.35335, 0.177905, 0.642958, 0.194695]",Absolute Freedom of Religion,True
18,32,18:32,Property as an Idol*,316,297,"[96.099, 446.498, 198.483, 458.498]","[0.185555, 0.624735, 0.383246, 0.641526]",Property as an Idol*,True
18,46,18:46,Rearranging Our Priorities,318,299,"[192.85, 47.498, 324.574, 59.498]","[0.372369, 0.066459, 0.626712, 0.083249]",Rearranging Our Priorities,True
18,50,18:50,Classification of God’s Creatures,318,299,"[63.95, 302.598, 231.326, 314.598]","[0.123479, 0.423392, 0.446661, 0.440182]",Classification of God's Creatures,False
18,54,18:54,Disbelievers Refuse to Accept the Completeness of the Quran,319,300,"[104.5, 48.948, 412.276, 60.948]","[0.201776, 0.068488, 0.796053, 0.085278]",Disbelievers Refuse to Accept the Completeness of the Quran,True
18,57,18:57,Divine Intervention,319,300,"[96.599, 242.598, 193.631, 254.598]","[0.186521, 0.339441, 0.373877, 0.356231]",Divine Intervention,True
18,60,18:60,Valuable Lessons from Moses and His Teacher,319,300,"[140.05, 578.848, 376.786, 590.848]","[0.270419, 0.809918, 0.727527, 0.826708]",Valuable Lessons from Moses and His Teacher,True
18,94,18:94,Gog and Magog*,322,303,"[104.5, 403.398, 191.908, 415.398]","[0.201776, 0.56443, 0.37055, 0.581221]",Gog and Magog*,True
18,109,18:109,The Quran: Everything We Need,323,304,"[176.75, 558.198, 339.266, 570.198]","[0.341282, 0.781025, 0.65508, 0.797815]",The Quran: Everything We Need,True
19,16,19:16,Mary,325,306,"[245.4, 153.798, 271.392, 165.798]","[0.473837, 0.215193, 0.524024, 0.231983]",Mary,True
19,22,19:22,The Birth of Jesus,325,306,"[101.9, 466.298, 191.252, 478.298]","[0.196756, 0.652439, 0.369284, 0.66923]",The Birth of Jesus,True
19,41,19:41,Abraham,327,308,"[234.1, 112.748, 281.476, 124.748]","[0.452018, 0.157756, 0.543495, 0.174546]",Abraham,True
19,51,19:51,Moses,327,308,"[242.3, 623.748, 273.416, 635.748]","[0.467851, 0.872742, 0.527932, 0.889532]",Moses,True
19,59,19:59,Losing the Contact Prayers (Salat),328,309,"[59.65, 385.398, 234.562, 397.398]","[0.115177, 0.539245, 0.45291, 0.556035]",Losing the Contact Prayers (Salat),True
19,68,19:68,Special Warning to the Leaders,329,310,"[180.1, 133.898, 337.156, 145.898]","[0.34775, 0.187349, 0.651006, 0.204139]",Special Warning to the Leaders,True
19,71,19:71,Everyone Experiences Hell*,329,310,"[76.45, 270.798, 215.458, 282.798]","[0.147615, 0.378898, 0.416022, 0.395688]",Everyone Sees Hell*,False
20,15,20:15,The End of the World Not Hidden*,332,313,"[172.19, 97.898, 349.526, 109.898]","[0.332477, 0.136978, 0.674891, 0.153768]",End of the World is Not Hidden*,False
20,70,20:70,The Experts Recognize The Truth,335,316,"[63.25, 204.098, 229.942, 216.098]","[0.122128, 0.285572, 0.443989, 0.302362]",The Experts Recognize The Truth,True
20,83,20:83,The Children of Israel Rebel,336,317,"[77.4, 349.648, 220.332, 361.648]","[0.14945, 0.489224, 0.425434, 0.506014]",The Children of Israel Rebel,True
20,98,20:98,You Have But One God,337,318,"[198.1, 563.748, 319.156, 575.748]","[0.382506, 0.78879, 0.61625, 0.805581]",You Have But One God,True
20,105,20:105,On the Day of Resurrection,338,319,"[79.099, 278.498, 217.039, 290.498]","[0.15273, 0.389672, 0.419075, 0.406462]",On the Day of Resurrection,True
20,115,20:115,Humans Fail to Make a Firm Stand*,339,320,"[164.5, 77.498, 353.236, 89.498]","[0.317629, 0.108435, 0.682054, 0.125225]",Humans Fail to Make a Firm Stand*,True
20,132,20:132,The Parents’ Responsibility,340,321,"[80.5, 391.748, 216.22, 403.748]","[0.155435, 0.54813, 0.417494, 0.56492]",The Parents' Responsibility,False
20,133,20:133,Why Messengers?,340,321,"[104.5, 515.148, 191.44, 527.148]","[0.201776, 0.72079, 0.369647, 0.73758]",Why Messengers?,True
21,21,21:21,One God,342,323,"[125.15, 445.898, 171.95, 457.898]","[0.241649, 0.623896, 0.332014, 0.640686]",One God,True
21,25,21:25,One God/One Message/One Religion,343,324,"[166.19, 48.198, 351.302, 60.198]","[0.320892, 0.067439, 0.67832, 0.084229]",One God / One Message / One Religion,False
21,30,21:30,The Big Bang Theory Confirmed*,343,324,"[62.299, 269.748, 231.787, 281.748]","[0.120292, 0.377429, 0.447552, 0.394219]",The Big Bang Theory Confirmed*,True
21,36,21:36,All Messengers Ridiculed,344,325,"[196.44, 47.748, 321.936, 59.748]","[0.379301, 0.066809, 0.621618, 0.083599]",All Messengers Ridiculed,True
21,42,21:42,Humans’ Priorities Confused,344,325,"[74.75, 458.148, 221.342, 470.148]","[0.144333, 0.641036, 0.427384, 0.657826]",Priorities Confused,False
21,48,21:48,Prophets Moses and Aaron,345,326,"[190.69, 162.698, 325.798, 174.698]","[0.368198, 0.227646, 0.629075, 0.244436]",Prophets Moses and Aaron,True
21,51,21:51,Abraham,345,326,"[121.8, 313.898, 169.152, 325.898]","[0.235181, 0.439203, 0.326611, 0.455993]",Abraham,True
21,63,21:63,Abraham Proves His Point,346,327,"[78.599, 229.398, 214.319, 241.398]","[0.151765, 0.320972, 0.413823, 0.337762]",Abraham Proves His Point,True
21,68,21:68,Profound Miracle,346,327,"[102.84, 493.398, 191.772, 505.398]","[0.198571, 0.690357, 0.370288, 0.707147]",Profound Miracle,True
21,73,21:73,Abraham: Delivered All Religious Duties of Islam,347,328,"[132.1, 47.848, 383.2, 59.848]","[0.255069, 0.066949, 0.739911, 0.083739]",Abraham: Delivered All Religious Duties of Submission,False
21,74,21:74,Lot,347,328,"[249.69, 129.098, 267.282, 141.098]","[0.48212, 0.180633, 0.516088, 0.197423]",Lot,True
21,76,21:76,Noah,347,328,"[131.9, 220.998, 159.5, 232.998]","[0.254682, 0.309218, 0.307974, 0.326008]",Noah,True
21,78,21:78,David and Solomon,347,328,"[95.15, 365.148, 196.994, 377.148]","[0.183723, 0.510911, 0.380371, 0.527701]",David and Solomon,True
21,83,21:83,Job,348,329,"[250.9, 90.448, 268.228, 102.448]","[0.484456, 0.126554, 0.517915, 0.143345]",Job,True
21,87,21:87,Jonah,348,329,"[132.6, 303.348, 163.008, 315.348]","[0.256034, 0.424442, 0.314748, 0.441232]",Jonah,True
21,89,21:89,Zachariah and John,348,329,"[95.9, 489.698, 199.28, 501.698]","[0.185171, 0.68518, 0.384785, 0.701971]",Zachariah and John,True
21,91,21:91,Mary and Jesus,349,330,"[219.5, 48.948, 297.548, 60.948]","[0.423827, 0.068488, 0.574528, 0.085278]",Mary and Jesus,True
21,92,21:92,One God/One Religion,349,330,"[200.75, 100.998, 316.706, 112.998]","[0.387623, 0.141316, 0.61152, 0.158106]",One God / One Religion,False
21,96,21:96,The End of the World*,349,330,"[89.15, 272.948, 205.394, 284.948]","[0.172137, 0.381906, 0.39659, 0.398697]",The End of the World*,True
21,98,21:98,The Hereafter,349,330,"[113.15, 415.898, 182.27, 427.898]","[0.218478, 0.58192, 0.351941, 0.598711]",The Hereafter,True
21,104,21:104,The Day of Resurrection,350,331,"[199.8, 125.498, 321.0, 137.498]","[0.385789, 0.175596, 0.619811, 0.192386]",The Day of Resurrection,True
22,5,22:5,Where Did We Come From?,351,332,"[75.7, 294.198, 218.14, 306.198]","[0.146167, 0.411639, 0.421201, 0.428429]",Where Did We Come From?,True
22,11,22:11,Fair Weather Friends,352,333,"[95.15, 304.748, 202.73, 316.748]","[0.183723, 0.4264, 0.391446, 0.443191]",Fair Weather Friends,True
22,15,22:15,"Happiness Now, and Forever",352,333,"[187.1, 578.848, 333.344, 590.848]","[0.361267, 0.809918, 0.643646, 0.826708]","Happiness Now, and Forever",True
22,17,22:17,God: The Only Judge,353,334,"[205.1, 62.748, 312.644, 74.748]","[0.396022, 0.087797, 0.603676, 0.104587]",God: The Only Judge,True
22,19,22:19,How Terrible is Hell!*,353,334,"[90.599, 283.748, 201.887, 295.748]","[0.174935, 0.397018, 0.389818, 0.413808]",How Terrible is Hell!*,True
22,23,22:23,The Bliss of Heaven,353,334,"[97.099, 497.748, 196.915, 509.748]","[0.187486, 0.696444, 0.380218, 0.713234]",The Bliss of Heaven,True
22,33,22:33,Livestock Offerings During Pilgrimage*,355,336,"[160.19, 129.348, 357.734, 141.348]","[0.309307, 0.180983, 0.69074, 0.197773]",Livestock Offerings During Pilgrimage*,True
22,39,22:39,"Synagogues, Churches, and Mosques",356,337,"[167.65, 48.098, 351.418, 60.098]","[0.323711, 0.067299, 0.678544, 0.084089]","Synagogues, Churches, and Masjids",False
22,49,22:49,God’s Messenger of the Covenant,357,338,"[174.1, 141.798, 343.336, 153.798]","[0.336165, 0.198403, 0.662939, 0.215193]",God's Messenger of the Covenant,False
22,60,22:60,Divine Help for the Oppressed,358,339,"[71.15, 321.548, 224.294, 333.548]","[0.137382, 0.449907, 0.433084, 0.466697]",Divine Help for the Oppressed,True
22,72,22:72,Violence & Belligerence: Signs of Disbelief,359,340,"[153.69, 565.548, 365.238, 577.548]","[0.296756, 0.791309, 0.705229, 0.808099]",Violence & Belligerence: Signs of Disbelief,True
22,73,22:73,Can They Create a Fly?,360,341,"[201.94, 49.148, 321.784, 61.148]","[0.389921, 0.068768, 0.621325, 0.085558]",Can They Create a Fly?,True
22,78,22:78,Abraham: Original Messenger of Islam*,360,341,"[75.5, 314.598, 221.996, 340.648]","[0.145781, 0.440183, 0.428646, 0.476631]",Abraham: Original Messenger of Submission*,False
23,12,23:12,Accurate Embryology,361,342,"[91.099, 383.748, 199.183, 395.748]","[0.175901, 0.536936, 0.384597, 0.553727]",Accurate Embryology,True
23,17,23:17,The Seven Universes,361,342,"[207.0, 618.798, 308.988, 630.798]","[0.399691, 0.865815, 0.596617, 0.882606]",The Seven Universes,True
23,18,23:18,Innumerable Blessings From God,362,343,"[176.75, 48.198, 344.882, 60.198]","[0.341282, 0.067439, 0.665924, 0.084229]",Innumerable Blessings From God,True
23,23,23:23,Noah,362,343,"[135.5, 238.748, 163.256, 250.748]","[0.261634, 0.334054, 0.315227, 0.350844]",Noah,True
23,45,23:45,Moses and Aaron,364,345,"[216.35, 111.098, 303.998, 123.098]","[0.417745, 0.155448, 0.586982, 0.172238]",Moses and Aaron,True
23,51,23:51,One God/One Religion,364,345,"[90.849, 364.398, 206.985, 376.398]","[0.175418, 0.509862, 0.399662, 0.526652]",One God/One Religion,True
23,62,23:62,The Disbelievers Unappreciative,365,346,"[178.9, 112.048, 339.76, 124.048]","[0.345433, 0.156777, 0.656034, 0.173567]",The Disbelievers Unappreciative,True
23,84,23:84,Most Believers are Going to Hell*,366,347,"[63.0, 397.398, 233.496, 409.398]","[0.121645, 0.556035, 0.450851, 0.572825]",Most Believers are Destined for Hell*,False
23,97,23:97,To Be Protected From Satan,367,348,"[74.75, 318.448, 217.754, 330.448]","[0.144333, 0.445569, 0.420456, 0.46236]",To Be Protected From Satan,True
23,99,23:99,The Dead Never Come Back Until the Day of Resurrection,367,348,"[73.3, 404.498, 219.652, 430.398]","[0.141533, 0.56597, 0.42412, 0.602208]",The Dead Never Come Back Until the Day of Resurrection,True
24,2,24:2,Adultery,369,350,"[236.75, 100.298, 280.13, 112.298]","[0.457135, 0.140336, 0.540896, 0.157127]",Adultery,True
24,11,24:11,How to Deal With Rumors and Unproven Accusations,370,351,"[123.25, 48.198, 396.574, 60.198]","[0.23798, 0.067439, 0.765735, 0.084229]",How to Deal With Rumors and Unproven Accusations,True
24,21,24:21,The Devil Encourages Baseless Accusations,371,352,"[149.4, 47.848, 368.724, 59.848]","[0.288473, 0.066949, 0.71196, 0.083739]",The Devil Encourages Baseless Accusations,True
24,23,24:23,Gross Sin,371,352,"[122.3, 255.348, 170.3, 267.348]","[0.236146, 0.35728, 0.328828, 0.374071]",Gross Sin,True
24,27,24:27,Divine Etiquette,371,352,"[217.55, 598.548, 298.706, 610.548]","[0.420062, 0.837482, 0.576764, 0.854272]",Divine Etiquette,True
24,30,24:30,Dress Code for Believers*,372,353,"[84.099, 197.848, 213.399, 209.848]","[0.162385, 0.276827, 0.412047, 0.293617]",Dress Code for Believers*,True
24,32,24:32,Encourage Marriage to Discourage Immorality,373,354,"[141.69, 48.698, 376.122, 60.698]","[0.273586, 0.068138, 0.726244, 0.084928]",Encourage Marriage to Discourage Immorality,False
24,35,24:35,God,373,354,"[135.5, 431.748, 157.304, 443.748]","[0.261634, 0.604097, 0.303734, 0.620887]",God,True
24,40,24:40,Exile From God: Total Darkness,374,355,"[64.2, 306.098, 230.892, 318.098]","[0.123962, 0.428289, 0.445823, 0.44508]",Exile From God: Total Darkness,True
