pdf_page,printed_page,block_order,text,clean_text,bbox,bbox_normalized
730,715,1,"171; 7:176,179; 24:39-40; 29:41;","171; 7:176,179; 24:39-40; 29:41;","[191.15, 65.797, 330.1, 75.636]","[0.369087, 0.092062, 0.637382, 0.105829]"
730,715,1,39:29; 62:5,39:29; 62:5,"[191.15, 75.636, 330.1, 85.475]","[0.369087, 0.105829, 0.637382, 0.119596]"
730,715,1,allegory for Heaven & Hell,allegory for Heaven & Hell,"[191.15, 85.475, 330.1, 95.314]","[0.369087, 0.119596, 0.637382, 0.133363]"
730,715,1,2:24-26; 13:35; 47:15,2:24-26; 13:35; 47:15,"[191.15, 95.314, 330.1, 105.153]","[0.369087, 0.133363, 0.637382, 0.147129]"
730,715,1,allegory for idols 22:73; 30:28,allegory for idols 22:73; 30:28,"[191.15, 105.153, 330.1, 114.993]","[0.369087, 0.147129, 0.637382, 0.160896]"
730,715,1,allegory for life 10:24; 57:20,allegory for life 10:24; 57:20,"[191.15, 114.993, 330.1, 124.832]","[0.369087, 0.160896, 0.637382, 0.174663]"
730,715,1,allegory for resurrection 50:11,allegory for resurrection 50:11,"[191.15, 124.832, 330.1, 134.671]","[0.369087, 0.174663, 0.637382, 0.18843]"
730,715,1,allegory for truth/falsehood 13:17,allegory for truth/falsehood 13:17,"[191.15, 134.671, 330.1, 144.51]","[0.369087, 0.18843, 0.637382, 0.202197]"
730,715,1,disbelievers as 2:66; 7:175; 8:57;,disbelievers as 2:66; 7:175; 8:57;,"[191.15, 144.51, 330.1, 154.349]","[0.369087, 0.202197, 0.637382, 0.215964]"
730,715,1,"16:60,112","16:60,112","[191.15, 154.349, 330.1, 164.188]","[0.369087, 0.215964, 0.637382, 0.22973]"
730,715,1,messengers & believers as 33:21;,messengers & believers as 33:21;,"[191.15, 164.188, 330.1, 174.027]","[0.369087, 0.22973, 0.637382, 0.243497]"
730,715,1,"40:31; 43:28,46,57-59; 60:4,6; 66:11","40:31; 43:28,46,57-59; 60:4,6; 66:11","[191.15, 174.027, 330.1, 183.867]","[0.369087, 0.243497, 0.637382, 0.257264]"
730,715,1,Torah as 11:17,Torah as 11:17,"[191.15, 183.867, 330.1, 193.706]","[0.369087, 0.257264, 0.637382, 0.271031]"
730,715,1,"Excess 2:219; 17:29,33; 24:60; 47:37","Excess 2:219; 17:29,33; 24:60; 47:37","[191.15, 193.706, 330.1, 203.545]","[0.369087, 0.271031, 0.637382, 0.284798]"
730,715,1,"Excuses 4:34; 9:29; 18:73,76; 27:21;","Excuses 4:34; 9:29; 18:73,76; 27:21;","[191.15, 203.545, 330.1, 213.384]","[0.369087, 0.284798, 0.637382, 0.298564]"
730,715,2,"Enticing, to hell 4:119; 7:202; 15:39;","Enticing, to hell 4:119; 7:202; 15:39;","[40.299, 16.801, 175.642, 26.446]","[0.077812, 0.023508, 0.339143, 0.037002]"
730,715,2,17:64; 41:25,17:64; 41:25,"[40.299, 26.446, 175.642, 36.09]","[0.077812, 0.037002, 0.339143, 0.050497]"
730,715,2,"Entrusting 2:283; 4:5,58; 11:57; 23:8;","Entrusting 2:283; 4:5,58; 11:57; 23:8;","[40.299, 36.09, 175.642, 45.735]","[0.077812, 0.050497, 0.339143, 0.063992]"
730,715,3,"False witness 4:135; 5:8,108; 25:72","False witness 4:135; 5:8,108; 25:72","[339.7, 17.551, 479.11, 27.643]","[0.655918, 0.024557, 0.925101, 0.038677]"
730,715,3,"Falsehood, arguing with 18:56; 40:5","Falsehood, arguing with 18:56; 40:5","[339.7, 27.643, 479.11, 37.734]","[0.655918, 0.038677, 0.925101, 0.052797]"
730,715,3,"belief in 3:71; 4:51,156; 10:32;","belief in 3:71; 4:51,156; 10:32;","[339.7, 37.734, 479.11, 47.825]","[0.655918, 0.052797, 0.925101, 0.066917]"
730,715,3,16:72; 18:56; 29:52; 47:3,16:72; 18:56; 29:52; 47:3,"[339.7, 47.825, 479.11, 57.917]","[0.655918, 0.066917, 0.925101, 0.081036]"
730,715,3,defeat 8:8;17:81;21:18;34:49;40:78,defeat 8:8;17:81;21:18;34:49;40:78,"[339.7, 57.917, 479.11, 68.008]","[0.655918, 0.081036, 0.925101, 0.095156]"
730,715,3,Quran protected from 41:42;42:24,Quran protected from 41:42;42:24,"[339.7, 68.008, 479.11, 78.099]","[0.655918, 0.095156, 0.925101, 0.109276]"
730,715,3,Falsifiers 30:58; 25:31; 30:58; 51:10,Falsifiers 30:58; 25:31; 30:58; 51:10,"[339.7, 78.099, 479.11, 88.191]","[0.655918, 0.109276, 0.925101, 0.123396]"
730,715,3,Families,Families,"[339.7, 88.191, 479.11, 98.282]","[0.655918, 0.123396, 0.925101, 0.137515]"
730,715,4,"46:23; 57:7,26; 66:3","46:23; 57:7,26; 66:3","[40.45, 47.301, 171.87, 57.621]","[0.078104, 0.066183, 0.331859, 0.080623]"
730,715,4,Envy (see also Covet) 113:5,Envy (see also Covet) 113:5,"[40.45, 57.621, 171.87, 67.942]","[0.078104, 0.080623, 0.331859, 0.095064]"
730,715,4,"Ephesus see Cave, people of","Ephesus see Cave, people of","[40.45, 67.942, 171.87, 78.262]","[0.078104, 0.095064, 0.331859, 0.109504]"
730,715,4,"Equality, human 3:195; 4:25,95,124;","Equality, human 3:195; 4:25,95,124;","[40.45, 78.262, 171.87, 88.583]","[0.078104, 0.109504, 0.331859, 0.123944]"
730,715,5,"9:67-68,71-72; 33:35","9:67-68,71-72; 33:35","[40.7, 90.401, 151.3, 100.512]","[0.078587, 0.126488, 0.292141, 0.140635]"
730,715,5,Equipment 4:102; 8:60; 13:17,Equipment 4:102; 8:60; 13:17,"[40.7, 100.512, 151.3, 110.623]","[0.078587, 0.140635, 0.292141, 0.154782]"
730,715,5,Equitable,Equitable,"[40.7, 110.623, 151.3, 120.734]","[0.078587, 0.154782, 0.292141, 0.16893]"
730,715,6,as test 48:11; 58:22; 63:9,as test 48:11; 58:22; 63:9,"[339.85, 100.201, 467.7, 110.086]","[0.656208, 0.1402, 0.90307, 0.154032]"
730,715,6,exhorting 2:132-133; 19:55;,exhorting 2:132-133; 19:55;,"[339.85, 110.086, 467.7, 119.972]","[0.656208, 0.154032, 0.90307, 0.167863]"
730,715,6,20:132; 64:14-15,20:132; 64:14-15,"[339.85, 119.972, 467.7, 129.857]","[0.656208, 0.167863, 0.90307, 0.181694]"
730,715,6,losing 39:15; 42:45,losing 39:15; 42:45,"[339.85, 129.857, 467.7, 139.742]","[0.656208, 0.181694, 0.90307, 0.195526]"
730,715,6,payment to victim’s family 4:92,payment to victim’s family 4:92,"[339.85, 139.742, 467.7, 149.627]","[0.656208, 0.195526, 0.90307, 0.209357]"
730,715,6,saving from hell 7:83; 66:6,saving from hell 7:83; 66:6,"[339.85, 149.627, 467.7, 159.513]","[0.656208, 0.209357, 0.90307, 0.223188]"
730,715,6,Famine 5:3; 7:130,Famine 5:3; 7:130,"[339.85, 159.513, 467.7, 169.398]","[0.656208, 0.223188, 0.90307, 0.23702]"
730,715,6,"Fasting 2:184-187; 2:196; 5:89,95;","Fasting 2:184-187; 2:196; 5:89,95;","[339.85, 169.398, 467.7, 179.283]","[0.656208, 0.23702, 0.90307, 0.250851]"
730,715,7,"in divorce 2:228,233,236,241; 65:2","in divorce 2:228,233,236,241; 65:2","[41.159, 122.551, 177.9, 132.313]","[0.079473, 0.171472, 0.343503, 0.185131]"
730,715,7,"in dowry 4:4,25","in dowry 4:4,25","[41.159, 132.313, 177.9, 142.075]","[0.079473, 0.185131, 0.343503, 0.19879]"
730,715,7,in inheritance 5:106,in inheritance 5:106,"[41.159, 142.075, 177.9, 151.837]","[0.079473, 0.19879, 0.343503, 0.212449]"
730,715,7,in compensatig victims 2:178,in compensatig victims 2:178,"[41.159, 151.837, 177.9, 161.599]","[0.079473, 0.212449, 0.343503, 0.226108]"
730,715,7,in polygamy 4:3,in polygamy 4:3,"[41.159, 161.599, 177.9, 171.361]","[0.079473, 0.226108, 0.343503, 0.239767]"
730,715,7,"with orphans 4:9,127; 33:5","with orphans 4:9,127; 33:5","[41.159, 171.361, 177.9, 181.124]","[0.079473, 0.239767, 0.343503, 0.253426]"
730,715,7,when loaning money 2:282,when loaning money 2:282,"[41.159, 181.124, 177.9, 190.886]","[0.079473, 0.253426, 0.343503, 0.267085]"
730,715,7,when weigh 11:85; 26:182; 55:9,when weigh 11:85; 26:182; 55:9,"[41.159, 190.886, 177.9, 200.648]","[0.079473, 0.267085, 0.343503, 0.280744]"
730,715,7,"when witnessingd 4:58; 5:8,42,95;","when witnessingd 4:58; 5:8,42,95;","[41.159, 200.648, 177.9, 210.41]","[0.079473, 0.280744, 0.343503, 0.294403]"
730,715,7,"6:152; 38:22,26; 39:69; 70:33","6:152; 38:22,26; 39:69; 70:33","[41.159, 210.41, 177.9, 220.172]","[0.079473, 0.294403, 0.343503, 0.308062]"
730,715,7,"Equivalence 2:178-179,194; 5:45,95;","Equivalence 2:178-179,194; 5:45,95;","[41.159, 220.172, 177.9, 229.934]","[0.079473, 0.308062, 0.343503, 0.321721]"
730,715,8,19:26; 58:4,19:26; 58:4,"[339.85, 181.101, 391.749, 190.643]","[0.656208, 0.253395, 0.756418, 0.266745]"
730,715,8,Father,Father,"[339.85, 190.643, 391.749, 200.184]","[0.656208, 0.266745, 0.756418, 0.280095]"
730,715,9,Abraham as father of Islam 22:78,Abraham as father of Islam 22:78,"[339.95, 202.001, 480.8, 211.82]","[0.656401, 0.282638, 0.928365, 0.296376]"
730,715,9,Abraham’s 6:74; 9:114; 19:42-45;,Abraham’s 6:74; 9:114; 19:42-45;,"[339.95, 211.82, 480.8, 221.639]","[0.656401, 0.296376, 0.928365, 0.310115]"
730,715,9,"21:52; 26:70,86; 37:85; 43:26; 60:4","21:52; 26:70,86; 37:85; 43:26; 60:4","[339.95, 221.639, 480.8, 231.458]","[0.656401, 0.310115, 0.928365, 0.323853]"
730,715,9,can’t help in Hereafter 31:33;80:35,can’t help in Hereafter 31:33;80:35,"[339.95, 231.458, 480.8, 241.277]","[0.656401, 0.323853, 0.928365, 0.337591]"
730,715,9,in divorce 2:233,in divorce 2:233,"[339.95, 241.277, 480.8, 251.095]","[0.656401, 0.337591, 0.928365, 0.35133]"
730,715,9,Fatigue 15:48; 50:38,Fatigue 15:48; 50:38,"[339.95, 251.095, 480.8, 260.914]","[0.656401, 0.35133, 0.928365, 0.365068]"
730,715,9,Favoritism 2:254; 7:53; 10:18; 14:31;,Favoritism 2:254; 7:53; 10:18; 14:31;,"[339.95, 260.914, 480.8, 270.733]","[0.656401, 0.365068, 0.928365, 0.378807]"
730,715,10,30:57; 41:24; 75:15,30:57; 41:24; 75:15,"[191.3, 214.951, 331.39, 225.306]","[0.369376, 0.300757, 0.639873, 0.315246]"
730,715,10,Expansion of the Universe 51:47,Expansion of the Universe 51:47,"[191.3, 225.306, 331.39, 235.661]","[0.369376, 0.315246, 0.639873, 0.329735]"
730,715,10,"Expiation 2:196;4:92;5:89,95;9:29;58:3","Expiation 2:196;4:92;5:89,95;9:29;58:3","[191.3, 235.661, 331.39, 246.017]","[0.369376, 0.329735, 0.639873, 0.344224]"
730,715,10,"Explanation, of revelations 2:242,","Explanation, of revelations 2:242,","[191.3, 246.017, 331.39, 256.372]","[0.369376, 0.344224, 0.639873, 0.358713]"
730,715,10,"266; 3:103,118; 4:176; 5:75,89;","266; 3:103,118; 4:176; 5:75,89;","[191.3, 256.372, 331.39, 266.727]","[0.369376, 0.358713, 0.639873, 0.373202]"
730,715,10,"6:46,55,97,105,126; 7:32,58,174;","6:46,55,97,105,126; 7:32,58,174;","[191.3, 266.727, 331.39, 277.083]","[0.369376, 0.373202, 0.639873, 0.387691]"
730,715,10,"9:11,73; 10:5; 13:2; 16:89; 25:50;","9:11,73; 10:5; 13:2; 16:89; 25:50;","[191.3, 277.083, 331.39, 287.438]","[0.369376, 0.387691, 0.639873, 0.40218]"
730,715,10,30:28; 44:4; 57:17; 75:19,30:28; 44:4; 57:17; 75:19,"[191.3, 287.438, 331.39, 297.793]","[0.369376, 0.40218, 0.639873, 0.416669]"
730,715,10,Explosion (Big Bang Theory) 21:30,Explosion (Big Bang Theory) 21:30,"[191.3, 297.793, 331.39, 308.148]","[0.369376, 0.416669, 0.639873, 0.431158]"
730,715,10,"Exposing, disbelievers 3:167; 6:28,55,","Exposing, disbelievers 3:167; 6:28,55,","[191.3, 308.148, 331.39, 318.504]","[0.369376, 0.431158, 0.639873, 0.445647]"
730,715,10,"113; 9:64; 22:53; 33:12; 47:20,29;","113; 9:64; 22:53; 33:12; 47:20,29;","[191.3, 318.504, 331.39, 328.859]","[0.369376, 0.445647, 0.639873, 0.460136]"
730,715,10,68:42; 69:18; 74:31,68:42; 69:18; 74:31,"[191.3, 328.859, 331.39, 339.214]","[0.369376, 0.460136, 0.639873, 0.474624]"
730,715,10,Extravagance 4:6; 6:141; 7:31; 17:26-,Extravagance 4:6; 6:141; 7:31; 17:26-,"[191.3, 339.214, 331.39, 349.569]","[0.369376, 0.474624, 0.639873, 0.489113]"
730,715,10,27; 25:67,27; 25:67,"[191.3, 349.569, 331.39, 359.925]","[0.369376, 0.489113, 0.639873, 0.503602]"
730,715,10,"Exultation, of hearts 13:28","Exultation, of hearts 13:28","[191.3, 359.925, 331.39, 370.28]","[0.369376, 0.503602, 0.639873, 0.518091]"
730,715,10,Eyes,Eyes,"[191.3, 370.28, 331.39, 380.635]","[0.369376, 0.518091, 0.639873, 0.53258]"
730,715,11,8:58; 16:126; 42:40,8:58; 16:126; 42:40,"[41.16, 231.601, 183.9, 241.811]","[0.079475, 0.324053, 0.355088, 0.338339]"
730,715,11,"Escape, none from God 6:134; 9:2-","Escape, none from God 6:134; 9:2-","[41.16, 241.811, 183.9, 252.021]","[0.079475, 0.338339, 0.355088, 0.352625]"
730,715,11,"3,118; 10:53; 11:20,33; 16:46; 24:57;","3,118; 10:53; 11:20,33; 16:46; 24:57;","[41.16, 252.021, 183.9, 262.231]","[0.079475, 0.352625, 0.355088, 0.366911]"
730,715,11,29:22; 34:51; 35:44; 39:51; 42:31;,29:22; 34:51; 35:44; 39:51; 42:31;,"[41.16, 262.231, 183.9, 272.441]","[0.079475, 0.366911, 0.355088, 0.381197]"
730,715,11,46:32; 50:36; 72:12; 75:10-11,46:32; 50:36; 72:12; 75:10-11,"[41.16, 272.441, 183.9, 282.651]","[0.079475, 0.381197, 0.355088, 0.395483]"
730,715,11,Estrangement 2:226;4:24;33:4;58:2-3,Estrangement 2:226;4:24;33:4;58:2-3,"[41.16, 282.651, 183.9, 292.861]","[0.079475, 0.395483, 0.355088, 0.409768]"
730,715,11,"Eternity, of Hereafter 2:162,257;","Eternity, of Hereafter 2:162,257;","[41.16, 292.861, 183.9, 303.072]","[0.079475, 0.409768, 0.355088, 0.424054]"
730,715,11,"5:37,80; 9:21,68; 10:52; 11:107-108;","5:37,80; 9:21,68; 10:52; 11:107-108;","[41.16, 303.072, 183.9, 313.282]","[0.079475, 0.424054, 0.355088, 0.43834]"
730,715,11,"13:35; 25:15,69,76; 28:60; 32:14,19;","13:35; 25:15,69,76; 28:60; 32:14,19;","[41.16, 313.282, 183.9, 323.492]","[0.079475, 0.43834, 0.355088, 0.452626]"
730,715,11,35:35; 37:9; 39:40; 40:39; 41:28;,35:35; 37:9; 39:40; 40:39; 41:28;,"[41.16, 323.492, 183.9, 333.702]","[0.079475, 0.452626, 0.355088, 0.466912]"
730,715,11,42:45; 50:34; 59:17; 89:24,42:45; 50:34; 59:17; 89:24,"[41.16, 333.702, 183.9, 343.912]","[0.079475, 0.466912, 0.355088, 0.481198]"
730,715,11,Etiquitte 4:86;24:58;33:53;49:l-5;58:8,Etiquitte 4:86;24:58;33:53;49:l-5;58:8,"[41.16, 343.912, 183.9, 354.122]","[0.079475, 0.481198, 0.355088, 0.495483]"
730,715,11,Evading,Evading,"[41.16, 354.122, 183.9, 364.332]","[0.079475, 0.495483, 0.355088, 0.509769]"
730,715,12,20:109;21:28;36:23;53:26;74:48,20:109;21:28;36:23;53:26;74:48,"[340.1, 272.551, 470.5, 282.534]","[0.656691, 0.38135, 0.908477, 0.395319]"
730,715,12,"Favors, of God 2:211; 3:103; 5:3,6,","Favors, of God 2:211; 3:103; 5:3,6,","[340.1, 282.534, 470.5, 292.517]","[0.656691, 0.395319, 0.908477, 0.409287]"
730,715,12,"11,20,110; 7:74; 12:6; 14:28; 35:3","11,20,110; 7:74; 12:6; 14:28; 35:3","[340.1, 292.517, 470.5, 302.5]","[0.656691, 0.409287, 0.908477, 0.423255]"
730,715,12,Fear,Fear,"[340.1, 302.5, 470.5, 312.483]","[0.656691, 0.423255, 0.908477, 0.437223]"
730,715,13,"fear only God 2:150; 3:28,30,175;","fear only God 2:150; 3:28,30,175;","[340.3, 314.201, 480.55, 324.082]","[0.657077, 0.439627, 0.927882, 0.453452]"
730,715,13,"4:77; 5:3,28,44; 6:15,80; 8:48; 9:18;","4:77; 5:3,28,44; 6:15,80; 8:48; 9:18;","[340.3, 324.082, 480.55, 333.963]","[0.657077, 0.453452, 0.927882, 0.467277]"
730,715,13,"10:15; 13:21; 33:39; 39:13,16; 59:16","10:15; 13:21; 33:39; 39:13,16; 59:16","[340.3, 333.963, 480.55, 343.844]","[0.657077, 0.467277, 0.927882, 0.481102]"
730,715,13,"none for believers 2:38,62,112,","none for believers 2:38,62,112,","[340.3, 343.844, 480.55, 353.724]","[0.657077, 0.481102, 0.927882, 0.494927]"
730,715,13,"262,274,277; 3:170; 5:69; 9:91:","262,274,277; 3:170; 5:69; 9:91:","[340.3, 353.724, 480.55, 363.605]","[0.657077, 0.494927, 0.927882, 0.508752]"
730,715,13,"10:62; 20:68,112; 27:10; 28:31;","10:62; 20:68,112; 27:10; 28:31;","[340.3, 363.605, 480.55, 373.486]","[0.657077, 0.508752, 0.927882, 0.522577]"
730,715,13,41:30; 46:13; 48:27; 72:13,41:30; 46:13; 48:27; 72:13,"[340.3, 373.486, 480.55, 383.367]","[0.657077, 0.522577, 0.927882, 0.536402]"
730,715,13,Satan instills 3:175,Satan instills 3:175,"[340.3, 383.367, 480.55, 393.247]","[0.657077, 0.536402, 0.927882, 0.550227]"
730,715,13,as test 2:155; 3:173; 13:21; 17:31,as test 2:155; 3:173; 13:21; 17:31,"[340.3, 393.247, 480.55, 403.128]","[0.657077, 0.550227, 0.927882, 0.564052]"
730,715,13,"Feast, for Jesus & disciples 5:112-115","Feast, for Jesus & disciples 5:112-115","[340.3, 403.128, 480.55, 413.009]","[0.657077, 0.564052, 0.927882, 0.577878]"
730,715,13,"Feeding the poor 2:184; 5:89,95;","Feeding the poor 2:184; 5:89,95;","[340.3, 413.009, 480.55, 422.89]","[0.657077, 0.577878, 0.927882, 0.591703]"
730,715,13,"22:28,36; 36:47; 58:4; 69:34; 74:44;","22:28,36; 36:47; 58:4; 69:34; 74:44;","[340.3, 422.89, 480.55, 432.771]","[0.657077, 0.591703, 0.927882, 0.605528]"
730,715,13,76:9; 89:18; 90:14; 107:3,76:9; 89:18; 90:14; 107:3,"[340.3, 432.771, 480.55, 442.651]","[0.657077, 0.605528, 0.927882, 0.619353]"
730,715,13,"Feet 4:72; 5:6,33,66; 6:65; 7:124;","Feet 4:72; 5:6,33,66; 6:65; 7:124;","[340.3, 442.651, 480.55, 452.532]","[0.657077, 0.619353, 0.927882, 0.633178]"
730,715,14,death 2:19; 18:58; 50:19,death 2:19; 18:58; 50:19,"[40.8, 366.001, 177.19, 376.214]","[0.07878, 0.512104, 0.342132, 0.526395]"
730,715,14,hell 4:121; 21:40; 42:45; 18:53,hell 4:121; 21:40; 42:45; 18:53,"[40.8, 376.214, 177.19, 386.428]","[0.07878, 0.526395, 0.342132, 0.540685]"
730,715,14,retribution 3:188; 8:59; 11:8;,retribution 3:188; 8:59; 11:8;,"[40.8, 386.428, 177.19, 396.641]","[0.07878, 0.540685, 0.342132, 0.554976]"
730,715,14,12:110; 34:46,12:110; 34:46,"[40.8, 396.641, 177.19, 406.855]","[0.07878, 0.554976, 0.342132, 0.569266]"
730,715,14,vain talk 25:72,vain talk 25:72,"[40.8, 406.855, 177.19, 417.068]","[0.07878, 0.569266, 0.342132, 0.583557]"
730,715,14,Evaporation 25:53,Evaporation 25:53,"[40.8, 417.068, 177.19, 427.281]","[0.07878, 0.583557, 0.342132, 0.597847]"
730,715,14,"Eve 2:35; 4:1; 7:19,189; 20:117; 39:6;","Eve 2:35; 4:1; 7:19,189; 20:117; 39:6;","[40.8, 427.281, 177.19, 437.495]","[0.07878, 0.597847, 0.342132, 0.612138]"
730,715,14,49:13,49:13,"[40.8, 437.495, 177.19, 447.708]","[0.07878, 0.612138, 0.342132, 0.626428]"
730,715,14,Evening 30:18; 38:31,Evening 30:18; 38:31,"[40.8, 447.708, 177.19, 457.922]","[0.07878, 0.626428, 0.342132, 0.640719]"
730,715,14,Eviction,Eviction,"[40.8, 457.922, 177.19, 468.135]","[0.07878, 0.640719, 0.342132, 0.655009]"
730,715,15,eye for eye 5:45,eye for eye 5:45,"[191.631, 382.201, 324.881, 391.949]","[0.370016, 0.534771, 0.627305, 0.548411]"
730,715,15,subdue 24:30-31,subdue 24:30-31,"[191.631, 391.949, 324.881, 401.697]","[0.370016, 0.548411, 0.627305, 0.56205]"
730,715,15,tears flooding 5:83; 9:92,tears flooding 5:83; 9:92,"[191.631, 401.697, 324.881, 411.445]","[0.370016, 0.56205, 0.627305, 0.57569]"
730,715,15,veilded or decieved 2:212; 3:14;,veilded or decieved 2:212; 3:14;,"[191.631, 411.445, 324.881, 421.194]","[0.370016, 0.57569, 0.627305, 0.589329]"
730,715,15,"6:43,108,122; 7:116,179,195; 8:44;","6:43,108,122; 7:116,179,195; 8:44;","[191.631, 421.194, 324.881, 430.942]","[0.370016, 0.589329, 0.627305, 0.602969]"
730,715,15,9:37; 10:12; 13:33; 15:15; 16:63;,9:37; 10:12; 13:33; 15:15; 16:63;,"[191.631, 430.942, 324.881, 440.69]","[0.370016, 0.602969, 0.627305, 0.616608]"
730,715,15,18:101; 22:46; 27:4; 29:38; 36:66;,18:101; 22:46; 27:4; 29:38; 36:66;,"[191.631, 440.69, 324.881, 450.438]","[0.370016, 0.616608, 0.627305, 0.630248]"
730,715,15,"40:37; 45:23; 47:14,23","40:37; 45:23; 47:14,23","[191.631, 450.438, 324.881, 460.186]","[0.370016, 0.630248, 0.627305, 0.643887]"
730,715,15,Ezra 9:30,Ezra 9:30,"[191.631, 460.186, 324.881, 469.934]","[0.370016, 0.643887, 0.627305, 0.657527]"
730,715,16,"20:71; 24:24,31,45; ; 29:55; 36:65;","20:71; 24:24,31,45;; 29:55; 36:65;","[340.301, 454.351, 472.89, 463.979]","[0.657079, 0.635723, 0.913091, 0.649194]"
730,715,16,38:42; 41:29; 55:41,38:42; 41:29; 55:41,"[340.301, 463.979, 472.89, 473.607]","[0.657079, 0.649194, 0.913091, 0.662666]"
730,715,16,Females (see also Women),Females (see also Women),"[340.301, 473.607, 472.89, 483.235]","[0.657079, 0.662666, 0.913091, 0.676137]"
730,715,17,"from heaven 2:36; 7:18,27; 15:48;","from heaven 2:36; 7:18,27; 15:48;","[40.549, 469.701, 185.35, 479.568]","[0.078295, 0.6572, 0.357888, 0.671006]"
730,715,17,20:117,20:117,"[40.549, 479.568, 185.35, 489.434]","[0.078295, 0.671006, 0.357888, 0.684811]"
730,715,17,"from homes 2:84-85,191,217; 22:40;","from homes 2:84-85,191,217; 22:40;","[40.549, 489.434, 185.35, 499.301]","[0.078295, 0.684811, 0.357888, 0.698616]"
730,715,17,65:1,65:1,"[40.549, 499.301, 185.35, 509.168]","[0.078295, 0.698616, 0.357888, 0.712421]"
730,715,17,Evils,Evils,"[40.549, 509.168, 185.35, 519.034]","[0.078295, 0.712421, 0.357888, 0.726227]"
730,715,18,F,F,"[191.39, 479.002, 330.79, 489.521]","[0.36955, 0.670214, 0.638714, 0.684932]"
730,715,18,Fabrications (see also Falsehood),Fabrications (see also Falsehood),"[191.39, 489.521, 330.79, 500.04]","[0.36955, 0.684932, 0.638714, 0.69965]"
730,715,18,"falsehood 6:138; 11:13,21; 12:111;","falsehood 6:138; 11:13,21; 12:111;","[191.39, 500.04, 330.79, 510.559]","[0.36955, 0.69965, 0.638714, 0.714368]"
730,715,18,16:56; 20:61,16:56; 20:61,"[191.39, 510.559, 330.79, 521.078]","[0.36955, 0.714368, 0.638714, 0.729086]"
730,715,18,idols 6:22; 16:87,idols 6:22; 16:87,"[191.39, 521.078, 330.79, 531.597]","[0.36955, 0.729086, 0.638714, 0.743804]"
730,715,18,magic 7:117;20:69;25:4;26:45;28:36,magic 7:117;20:69;25:4;26:45;28:36,"[191.39, 531.597, 330.79, 542.116]","[0.36955, 0.743804, 0.638714, 0.758523]"
730,715,18,Faces,Faces,"[191.39, 542.116, 330.79, 552.635]","[0.36955, 0.758523, 0.638714, 0.773241]"
730,715,19,equality 3:195; 4:124; 5:38; 16:97;,equality 3:195; 4:124; 5:38; 16:97;,"[340.3, 485.051, 479.69, 495.149]","[0.657077, 0.678678, 0.926221, 0.692806]"
730,715,19,40:40,40:40,"[340.3, 495.149, 479.69, 505.246]","[0.657077, 0.692806, 0.926221, 0.706934]"
730,715,19,idols 4:117; 43:19; 53:27,idols 4:117; 43:19; 53:27,"[340.3, 505.246, 479.69, 515.343]","[0.657077, 0.706934, 0.926221, 0.721062]"
730,715,19,"inheritance 4:11,176","inheritance 4:11,176","[340.3, 515.343, 479.69, 525.441]","[0.657077, 0.721062, 0.926221, 0.73519]"
730,715,19,"Fetus (see also Embryo) 22:2,5;41:47","Fetus (see also Embryo) 22:2,5;41:47","[340.3, 525.441, 479.69, 535.538]","[0.657077, 0.73519, 0.926221, 0.749319]"
730,715,19,Feuding,Feuding,"[340.3, 535.538, 479.69, 545.635]","[0.657077, 0.749319, 0.926221, 0.763447]"
730,715,20,"defined 2:102,114,140,219; 5:60,62;","defined 2:102,114,140,219; 5:60,62;","[39.35, 520.351, 185.35, 530.23]","[0.07598, 0.728069, 0.357888, 0.741892]"
730,715,20,"6:93,144,157; 9:9; 10:17; 11:18;","6:93,144,157; 9:9; 10:17; 11:18;","[39.35, 530.23, 185.35, 540.109]","[0.07598, 0.741892, 0.357888, 0.755714]"
730,715,20,18:57; 61:7; 63:2,18:57; 61:7; 63:2,"[39.35, 540.109, 185.35, 549.988]","[0.07598, 0.755714, 0.357888, 0.769537]"
730,715,20,"devil encourages 2:169,268; 9:37;","devil encourages 2:169,268; 9:37;","[39.35, 549.988, 185.35, 559.867]","[0.07598, 0.769537, 0.357888, 0.783359]"
730,715,20,24:21; 35:8; 40:37; 47:14,24:21; 35:8; 40:37; 47:14,"[39.35, 559.867, 185.35, 569.746]","[0.07598, 0.783359, 0.357888, 0.797182]"
730,715,20,"escaping 11:114; 12:24-34,53; 13:22;","escaping 11:114; 12:24-34,53; 13:22;","[39.35, 569.746, 185.35, 579.625]","[0.07598, 0.797182, 0.357888, 0.811004]"
730,715,20,27:11; 28:54; 29:45; 40:45,27:11; 28:54; 29:45; 40:45,"[39.35, 579.625, 185.35, 589.504]","[0.07598, 0.811004, 0.357888, 0.824827]"
730,715,20,"forbidding 3:104,110,114; 9:71,112;","forbidding 3:104,110,114; 9:71,112;","[39.35, 589.504, 185.35, 599.383]","[0.07598, 0.824827, 0.357888, 0.838649]"
730,715,20,22:41; 31:17; 42:37,22:41; 31:17; 42:37,"[39.35, 599.383, 185.35, 609.262]","[0.07598, 0.838649, 0.357888, 0.852472]"
730,715,20,"God never advocates 7:28,33;","God never advocates 7:28,33;","[39.35, 609.262, 185.35, 619.14]","[0.07598, 0.852472, 0.357888, 0.866294]"
